6.000000000000000000e+02,6.397724568896282493e-01
6.020202020202019639e+02,6.385264632794203088e-01
6.040404040404040416e+02,6.371925258311060825e-01
6.060606060606060055e+02,6.357811116718646849e-01
6.080808080808080831e+02,6.343003114787272301e-01
6.101010101010100470e+02,6.329280263715878485e-01
6.121212121212121247e+02,6.315179866595623803e-01
6.141414141414140886e+02,6.300182156736489070e-01
6.161616161616161662e+02,6.280533393732351533e-01
6.181818181818181301e+02,6.259436706531695815e-01
6.202020202020202078e+02,6.236567417211634767e-01
6.222222222222221717e+02,6.212009318038723693e-01
6.242424242424242493e+02,6.186887679097030635e-01
6.262626262626262132e+02,6.162295136665836282e-01
6.282828282828282909e+02,6.137826480641089821e-01
6.303030303030302548e+02,6.108283307506309212e-01
6.323232323232323324e+02,6.078052608379259647e-01
6.343434343434342964e+02,6.048286471970848455e-01
6.363636363636363740e+02,6.023608180860552386e-01
6.383838383838383379e+02,5.999043260867122918e-01
6.404040404040404155e+02,5.976301926048341873e-01
6.424242424242423795e+02,5.956844028732422025e-01
6.444444444444444571e+02,5.939969161203674242e-01
6.464646464646464210e+02,5.923846786694603184e-01
6.484848484848484986e+02,5.906702342022795982e-01
6.505050505050504626e+02,5.889775650353412662e-01
6.525252525252525402e+02,5.873420172636082404e-01
6.545454545454545041e+02,5.856575762083214842e-01
6.565656565656565817e+02,5.839584617738963201e-01
6.585858585858585457e+02,5.823686121098026192e-01
6.606060606060606233e+02,5.807751385321314741e-01
6.626262626262625872e+02,5.790304188862375190e-01
6.646464646464646648e+02,5.770977016542605531e-01
6.666666666666666288e+02,5.749093899607057301e-01
6.686868686868687064e+02,5.725417285603737749e-01
6.707070707070706703e+02,5.701150501119147673e-01
6.727272727272727479e+02,5.677950843490009447e-01
6.747474747474747119e+02,5.652692297744669192e-01
6.767676767676767895e+02,5.625871489047107321e-01
6.787878787878787534e+02,5.600068346040323330e-01
6.808080808080808310e+02,5.578983594652321409e-01
6.828282828282827950e+02,5.556371990595095900e-01
6.848484848484848726e+02,5.532513030352074201e-01
6.868686868686868365e+02,5.507186922727522749e-01
6.888888888888889142e+02,5.475710208032438242e-01
6.909090909090908781e+02,5.442571802042110996e-01
6.929292929292929557e+02,5.405642271983012170e-01
6.949494949494949196e+02,5.366527799870072224e-01
6.969696969696969973e+02,5.332442076081150839e-01
6.989898989898989612e+02,5.305147785715574882e-01
7.010101010101010388e+02,5.283499248659407899e-01
7.030303030303030027e+02,5.261773045045724517e-01
7.050505050505050804e+02,5.239276439914664074e-01
7.070707070707070443e+02,5.201120924277801150e-01
7.090909090909091219e+02,5.162699006959886594e-01
7.111111111111110858e+02,5.124147798919395091e-01
7.131313131313131635e+02,5.083411127474279922e-01
7.151515151515151274e+02,5.044035869678652473e-01
7.171717171717172050e+02,5.011173207839532129e-01
7.191919191919191690e+02,4.976716621538971319e-01
7.212121212121212466e+02,4.930111656747314108e-01
7.232323232323232105e+02,4.883060082083562903e-01
7.252525252525252881e+02,4.833637310018365496e-01
7.272727272727272521e+02,4.790257929183888708e-01
7.292929292929293297e+02,4.754719672946164932e-01
7.313131313131312936e+02,4.719975011867885706e-01
7.333333333333333712e+02,4.685166517768384331e-01
7.353535353535353352e+02,4.639609940761886819e-01
7.373737373737374128e+02,4.584109119378990127e-01
7.393939393939393767e+02,4.527620063708274190e-01
7.414141414141414543e+02,4.470067229493346894e-01
7.434343434343434183e+02,4.309891739514749576e-01
7.454545454545454959e+02,4.039146835317476980e-01
7.474747474747474598e+02,3.711539978200850132e-01
7.494949494949495374e+02,3.346079200670152853e-01
7.515151515151515014e+02,2.933601759929750918e-01
7.535353535353535790e+02,2.509545053610142129e-01
7.555555555555555429e+02,2.089504002402294003e-01
7.575757575757576205e+02,1.630471832313714342e-01
7.595959595959595845e+02,1.128818607105760291e-01
7.616161616161616621e+02,7.634948226733223597e-02
7.636363636363636260e+02,7.579649133958621388e-02
7.656565656565657036e+02,7.527024589466958793e-02
7.676767676767676676e+02,7.475516854012591306e-02
7.696969696969697452e+02,7.349162989979005078e-02
7.717171717171717091e+02,6.930089115152983370e-02
7.737373737373737868e+02,6.488493364705304189e-02
7.757575757575757507e+02,6.050119972393381423e-02
7.777777777777778283e+02,5.619032900878120212e-02
7.797979797979797922e+02,5.609173159510463108e-02
7.818181818181818699e+02,5.701767199933154701e-02
7.838383838383838338e+02,5.589368963739568819e-02
7.858585858585859114e+02,5.381530257215007274e-02
7.878787878787878753e+02,5.101777313890954596e-02
7.898989898989899530e+02,4.656886013254222384e-02
7.919191919191919169e+02,4.207987497985999498e-02
7.939393939393939945e+02,3.883405015871575078e-02
7.959595959595959584e+02,3.853743557894308974e-02
7.979797979797979224e+02,3.932603075552207339e-02
8.000000000000000000e+02,4.061717856700438473e-02
