1.588974358974359014e+00,-2.576472628226344867e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.588770330422873300e+00,9.032264093605346482e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.588566354260282587e+00,1.580079132641157465e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.588362430466411235e+00,1.188764599988306574e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.588158559021094263e+00,1.206190030338615514e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.587954739904177126e+00,1.626427348726293886e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.587750973095513274e+00,2.056166161157818107e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.587547258574972808e+00,2.275871180783316326e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.587343596322429828e+00,-7.435911302907511049e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.587139986317771312e+00,4.487790274388476965e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.586936428540893562e+00,-8.529106585956815895e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.586732922971702209e+00,4.405036688132427103e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.586529469590118868e+00,8.260185746925712870e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.586326068376069154e+00,-2.320931480457753479e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.586122719309491336e+00,4.103815223139683620e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.585919422370333898e+00,-4.798514783621794007e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.585716177538555538e+00,9.454623902314788532e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.585512984794122948e+00,1.230957187627296050e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.585309844117019695e+00,1.503134964331103406e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.585106755487233121e+00,2.817292604729041902e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.584903718884763002e+00,1.172185516385440768e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.584700734289619106e+00,1.233634819589274432e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.584497801681822082e+00,7.079294556163156626e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.584294921041400350e+00,2.182176095165248592e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.584092092348398317e+00,6.329918819424746289e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.583889315582865054e+00,9.947879753303143571e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.583686590724861842e+00,1.444825190935770725e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.583483917754459736e+00,-2.301046953474220752e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.583281296651738446e+00,-5.532231966038649550e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.583078727396793672e+00,-1.531981559620279121e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.582876209969724890e+00,1.769075275952561310e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.582673744350645118e+00,-1.019005513232555324e-08,0.000000000000000000e+00,0.000000000000000000e+00
1.582471330519676034e+00,-3.218253613773301627e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.582268968456947977e+00,-1.647607202110714601e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.582066658142607940e+00,-6.135391334794208437e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.581864399556806466e+00,6.967452473981869225e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.581662192679706314e+00,-4.155858421514579439e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.581460037491480675e+00,-1.281722678243314706e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.581257933972312735e+00,1.360920297005323819e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.581055882102394117e+00,-7.020926459618166693e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.580853881861931320e+00,1.142579162526395024e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.580651933231137063e+00,-8.172350255908995484e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.580450036190234053e+00,-4.290599245692023125e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.580248190719456769e+00,-5.924475779089770355e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.580046396799046571e+00,-7.837345813307364933e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.579844654409261473e+00,-1.223827555962999193e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.579642963530363708e+00,-6.950365992207168872e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.579441324142627057e+00,-7.881118275683681937e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.579239736226336177e+00,-2.578259458916714588e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.579038199761785055e+00,-2.223436138614972874e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.578836714729275670e+00,-1.238541709478986966e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.578635281109126876e+00,-2.041078208759667311e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.578433898881660857e+00,-1.131895829704882657e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.578232568027212235e+00,-1.813517498371850249e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.578031288526124953e+00,-1.208858847810641074e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.577830060358752062e+00,-2.259297603357084952e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.577628883505461710e+00,-9.580667009314615661e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.577427757946626485e+00,-9.537675599238879670e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.577226683662631190e+00,-2.005636423706586837e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.577025660633869952e+00,-1.497722001482791913e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.576824688840747779e+00,-2.436663557511798382e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.576623768263676562e+00,-9.965857151633433948e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.576422898883085510e+00,-5.676202854240110490e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.576222080679406501e+00,-6.126862000363844651e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.576021313633084064e+00,-7.611588047072928315e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.575820597724572725e+00,-6.502808969495314003e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.575619932934336997e+00,-7.462370565515681880e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.575419319242848948e+00,-1.267665959905282498e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.575218756630596850e+00,-3.501452156667839676e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.575018245078072976e+00,-4.669354127790953293e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.574817784565781364e+00,-4.385860352933623404e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.574617375074236048e+00,7.832289762837573582e-08,0.000000000000000000e+00,0.000000000000000000e+00
1.574417016583959050e+00,-9.492173378413131142e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.574216709075488163e+00,-7.547571582797911807e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.574016452529365173e+00,-2.029279144190771237e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.573816246926143636e+00,-1.561514180498856054e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.573616092246387543e+00,-1.961049710970071743e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.573415988470667770e+00,-1.152350495932667664e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.573215935579572289e+00,-1.369980269914813616e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.573015933553691736e+00,-1.258076326531856141e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.572815982373629184e+00,-2.484372606461498524e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.572616082019998140e+00,-2.282417721332990427e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.572416232473420550e+00,2.881119545883434503e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.572216433714527684e+00,1.931008648888455238e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.572016685723965912e+00,-3.864763791994673629e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.571816988482385602e+00,3.795134087300846594e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.571617341970448667e+00,-4.590457867995479790e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.571417746168827234e+00,4.279912000812842931e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.571218201058200981e+00,1.479694707952772942e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.571018706619265570e+00,1.051589488072448468e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.570819262832720442e+00,7.714585660585160723e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.570619869679276359e+00,7.722709491982137665e-06,0.000000000000000000e+00,0.000000000000000000e+00
