2.394323207732784384e-03	2.342464588336225922e-03	2.292554413027464259e-03	2.245761795231390485e-03	2.202883395434067099e-03	2.164214909181704123e-03	2.129502023204072909e-03	2.097978614887256905e-03	2.068486137835630519e-03	2.039655264160910621e-03	2.010120983298214342e-03	1.978737052604113283e-03	1.944755797779173720e-03	1.907944754980417986e-03	1.868621660297850031e-03	1.827602238366721546e-03	1.786069067660377022e-03	1.745382313370494667e-03	1.706862335729640882e-03	1.671578640811192257e-03	1.640178635247623766e-03	1.612783335377518086e-03	1.588966565667227285e-03	1.567820943976391129e-03	1.548100191127553624e-03	1.528415200974457110e-03	1.507452783405858034e-03	1.484182397920122973e-03	1.458018099518793541e-03	1.428910019796299181e-03	1.397350878358768859e-03	1.364296491717929913e-03	1.331012882578794677e-03	1.298874230010170841e-03	1.269143695209773133e-03	1.242771872670817707e-03	1.220244822044245711e-03	1.201505774942231977e-03	1.185962929719377047e-03	1.172582097962455994e-03	1.160049513125317646e-03	1.146978987492367494e-03	1.132130572200522496e-03	1.114606051237926419e-03	1.093990273334652851e-03	1.070415913109768044e-03	1.044541393193946979e-03	1.017445467445167494e-03	9.904551788269227823e-04	9.649344690213805184e-04	9.420669555526251741e-04	9.226673169466838038e-04	9.070511906353063416e-04	8.949842110771840872e-04	8.857182678355052588e-04	8.781092345673338368e-04	8.707975026120207736e-04	8.624226951552630555e-04	8.518385185949674775e-04	8.382936859867330670e-04	8.215502267488154634e-04	8.019204242665093144e-04	7.802165246478174037e-04	7.576211900858786669e-04	7.354992362898602094e-04	7.151805029052393098e-04	6.977482827349016682e-04	6.838668542249161592e-04	6.736754618314877560e-04	6.667655535288609207e-04	6.622448842405214992e-04	6.588783213233887978e-04	6.552830270711867576e-04	6.501470716902970444e-04	6.424368152864647769e-04	6.315601780862282501e-04	6.174599120739070668e-04	6.006220855562964056e-04	5.819984352242329757e-04	5.628548966561873436e-04	5.445703286754686491e-04	5.284173437776107547e-04	6.975003082304978607e-04	6.833126001922161779e-04	6.709783801714446980e-04	4.878803679723639486e-04	6.516446699539335270e-04	6.425904471918919818e-04	4.670048838655371597e-04	4.586100573052993151e-04	4.502911183547619878e-04	4.420521214358116716e-04	4.339081999494579173e-04	4.258827377542185417e-04	4.180032402801381417e-04	4.102965597763495037e-04	4.027842315952195624e-04	3.954786608136836093e-04	3.883807636732017343e-04	3.814794376596053319e-04
2.323743130961194222e-03	2.274726765194952025e-03	2.228215845776760663e-03	2.185188979452506314e-03	2.146190055501939059e-03	2.111241137586042198e-03	2.079837095834236125e-03	2.051022819062650170e-03	2.023540916857402821e-03	1.996026784159521308e-03	1.967220485109221016e-03	1.936162279404247955e-03	1.902341175646671354e-03	1.865773251066067499e-03	1.826997474002605305e-03	1.786989682731986726e-03	1.747008189076440033e-03	1.708395181256387209e-03	1.672365021278599418e-03	1.639812584182513385e-03	1.611171648376311626e-03	1.586345509441952455e-03	1.564720681246053405e-03	1.545261538621659023e-03	1.526671082287165424e-03	1.507592653439939617e-03	1.486821013683315481e-03	1.463489739555300789e-03	1.437205589528699288e-03	1.408108804263078591e-03	1.376849898062173973e-03	1.344486575072928285e-03	1.312316910415687937e-03	1.281674915902270267e-03	1.253720499722203773e-03	1.229256707260916468e-03	1.208602858616080605e-03	1.191543446234642756e-03	1.177360793789648287e-03	1.164946362319392408e-03	1.152973275287141452e-03	1.140103048736760671e-03	1.125194156986248153e-03	1.107479776903463626e-03	1.086686879746043928e-03	1.063078023188763913e-03	1.037409299557308633e-03	1.010811024321449066e-03	9.846098460217587306e-04	9.601201308786634463e-04	9.384372862226524319e-04	9.202653833142030500e-04	9.058060696234495777e-04	8.947261641107445099e-04	8.862090090878247837e-04	8.790815378707098667e-04	8.719971620712819657e-04	8.636458422946573232e-04	8.529584497115139195e-04	8.392734198977992287e-04	8.224396045106572477e-04	8.028392163394564018e-04	7.813272748326106172e-04	7.590970333288698559e-04	7.374924588051379442e-04	7.177971253268908454e-04	7.010325754680929704e-04	6.877977215028102708e-04	6.781744322807128824e-04	6.717140885313800484e-04	6.675072115337571084e-04	6.643252626934091328e-04	6.608124112529834785e-04	6.556972434928747418e-04	6.479912643991378885e-04	6.371431107777679893e-04	6.231243293765637492e-04	6.064332889402568923e-04	5.880166134893963443e-04	5.691204384145570443e-04	5.510947791293964362e-04	5.351816435345085844e-04	7.130375125755140670e-04	6.989378763462557147e-04	6.866628948256391432e-04	4.951957290484853506e-04	6.673138300812499375e-04	6.582044203948812485e-04	4.743855390208801415e-04	4.660021319686892061e-04	4.576907907119671113e-04	4.494691477003417328e-04	4.413633541383194274e-04	4.334035887178548044e-04	4.256189427086401575e-04	4.180324821619748276e-04	4.106572602542749809e-04	4.034939040281788078e-04	3.965301532764597481e-04	3.897424236548981602e-04
2.253702941888651064e-03	2.207786856374632442e-03	2.164829348428403376e-03	2.125588513201139874e-03	2.090348292341662716e-03	2.058872848476826778e-03	2.030441344391507516e-03	2.003957748374633752e-03	1.978118685636289127e-03	1.951613379833327597e-03	1.923324766538616996e-03	1.892500679275196072e-03	1.858868636533246967e-03	1.822676479381660523e-03	1.784652575287036828e-03	1.745891741531674021e-03	1.707684527879258212e-03	1.671316256710676101e-03	1.637866895372458442e-03	1.608042706799353051e-03	1.582065710488948177e-03	1.559638046487220667e-03	1.539986752524544547e-03	1.521982029869139129e-03	1.504310709642717441e-03	1.485678095500433124e-03	1.465006970642643552e-03	1.441602995621948978e-03	1.415260920529081562e-03	1.386295187235973315e-03	1.355490189221746338e-03	1.323977880154558881e-03	1.293061656735064848e-03	1.264013749119999135e-03	1.237877448869496334e-03	1.215304756323168107e-03	1.196454552279658211e-03	1.180967039765495582e-03	1.168018407761741741e-03	1.156447263747632358e-03	1.144933284051116934e-03	1.132200456370819263e-03	1.117213486061497622e-03	1.099336994891942504e-03	1.078432894524760950e-03	1.054880877240567741e-03	1.029518855094826643e-03	1.003512557366179926e-03	9.781744506715274977e-04	9.547599825484316249e-04	9.342726558646847080e-04	9.173080758758784224e-04	9.039610852729579663e-04	8.938103470394011046e-04	8.859827589038956740e-04	8.792877385270462393e-04	8.724006141976213199e-04	8.640667624532563781e-04	8.532949258714629323e-04	8.395098173901300838e-04	8.226404131928334888e-04	8.031302809098160144e-04	7.818683458527279830e-04	7.600508009619670689e-04	7.389955136479018760e-04	7.199376282892469385e-04	7.038379709392460128e-04	6.912338831412505324e-04	6.821555507902112275e-04	6.761207662414497367e-04	6.722089334515516084e-04	6.692028722996777286e-04	6.657764942055487481e-04	6.606993279170325552e-04	6.530262687397632090e-04	6.422432094370233036e-04	6.283460332092531686e-04	6.118407536301325800e-04	5.936647797528441482e-04	5.750414813056261990e-04	5.572905429489993442e-04	5.416234330683250987e-04	7.291299246819089690e-04	7.150906114976324094e-04	7.028360418004249693e-04	5.021321919694838980e-04	6.833933225595001815e-04	6.741988419943267851e-04	4.813474324728181071e-04	4.729820709011765779e-04	4.647006348479938015e-04	4.565323757160793952e-04	4.485104286251984855e-04	4.406663231555009875e-04	4.330247486067771603e-04	4.255993831338969794e-04	4.183904316095404634e-04	4.113842528403872890e-04	4.045551336803348327e-04	3.978689356035195238e-04
2.188035110404240938e-03	2.145290370527035920e-03	2.105841024210468489e-03	2.070208617874802134e-03	2.038423280420725847e-03	2.010017599645893931e-03	1.984096511574075065e-03	1.959472528339287548e-03	1.934845651360308279e-03	1.909000491930133887e-03	1.880990493327279771e-03	1.850281118499070426e-03	1.816830134408736492e-03	1.781092731136631017e-03	1.743950693539979540e-03	1.706576442451384788e-03	1.670252709534954553e-03	1.636175385831022643e-03	1.605269653846134884e-03	1.578047484304489698e-03	1.554528261212163994e-03	1.534234657539291450e-03	1.516264391084517658e-03	1.499426901194177760e-03	1.482424071893893164e-03	1.464047399951196732e-03	1.443361494819937838e-03	1.419845884903106828e-03	1.393473472296200520e-03	1.364713653619611597e-03	1.334459630020694764e-03	1.303891007736414104e-03	1.274292673443595163e-03	1.246857606617064827e-03	1.222503744361406932e-03	1.201732868004600115e-03	1.184553062919157379e-03	1.170476593738663425e-03	1.158593519229674743e-03	1.147709803647918841e-03	1.136528831104206654e-03	1.123848600689687002e-03	1.108744485250068908e-03	1.090709641512439560e-03	1.069731627023137602e-03	1.046293522254845062e-03	1.021299386288798943e-03	9.959354307326317296e-04	9.714881140521498381e-04	9.491469378834619698e-04	9.298220633048165373e-04	9.140046016537393611e-04	9.016909169541836118e-04	8.923825007671741961e-04	8.851614383871447053e-04	8.788299405249669610e-04	8.720926301388508056e-04	8.637537442430522593e-04	8.528991326183856274e-04	8.390352572640260740e-04	8.221639635494996240e-04	8.027816033773926699e-04	7.818026441055261379e-04	7.604194299885523849e-04	7.399195140893340518e-04	7.214884587171268389e-04	7.060282217899576393e-04	6.940188661410998366e-04	6.854447122403721547e-04	6.797962126010167420e-04	6.761472614546509960e-04	6.732961323319764171e-04	6.699485185364831372e-04	6.649147212828695423e-04	6.572908695541225445e-04	6.465964945095586686e-04	6.328474470850785610e-04	6.165530222222823271e-04	5.986377288042701427e-04	5.802996529583567039e-04	5.628270462466990805e-04	5.474011504250250694e-04	7.443166115677846617e-04	7.303170630072652793e-04	7.180521460432468884e-04	5.083228605617513786e-04	6.984634145311449487e-04	6.891740084535745089e-04	4.875410501642403016e-04	4.792115414868364925e-04	4.709931413431515468e-04	4.629220068666228816e-04	4.550320766863632767e-04	4.473495504583124924e-04	4.398885559478857505e-04	4.326486653211922316e-04	4.256146398807017506e-04	4.187584421407660883e-04	4.120432078575223304e-04	4.054285712926699583e-04
2.129300613385077309e-03	2.089668469082160522e-03	2.053535916682201496e-03	2.021185224878365057e-03	1.992411966312750225e-03	1.966554497455921639e-03	1.942592434273255090e-03	1.919299267688147435e-03	1.895426095551584192e-03	1.869888753725615664e-03	1.841930116117559881e-03	1.811233079416894702e-03	1.777967187794423547e-03	1.742761863630016032e-03	1.706610282252061248e-03	1.670718391435076482e-03	1.636321851642329184e-03	1.604498512349371905e-03	1.576004713197663460e-03	1.551160104616836240e-03	1.529798363112096129e-03	1.511291235820778379e-03	1.494642286795823003e-03	1.478636202563629251e-03	1.462021133065425846e-03	1.443696560514083453e-03	1.422878354784098617e-03	1.399216115502179870e-03	1.372845098841436913e-03	1.344364895307894464e-03	1.314748074855067589e-03	1.285192580506087749e-03	1.256940137534809290e-03	1.231088072013615965e-03	1.208422926775220597e-03	1.189300974571537092e-03	1.173593653498829822e-03	1.160706155856813630e-03	1.149666365987838052e-03	1.139270730089049066e-03	1.128265052471358245e-03	1.115532943882872495e-03	1.100263493158891090e-03	1.082072867747013462e-03	1.061061498758913589e-03	1.037798223655865461e-03	1.013233778548125810e-03	9.885566901169954776e-04	9.650133065265136152e-04	9.437191165387622373e-04	9.254898202752784081e-04	9.107176354181647148e-04	8.993114986155710013e-04	8.907101828922300759e-04	8.839663520608931607e-04	8.778888718700462741e-04	8.712219092551780255e-04	8.628338013619971840e-04	8.518872021851086728e-04	8.379648390498022547e-04	8.211319076829549576e-04	8.019256930623758174e-04	7.812739816550090966e-04	7.603545728939216245e-04	7.404170832720252844e-04	7.225939248129919189e-04	7.077289727907972675e-04	6.962497690445512612e-04	6.881025396371955039e-04	6.827598296961904546e-04	6.792996035480444034e-04	6.765438773013864211e-04	6.732359702158527545e-04	6.682296353254363590e-04	6.606615377316258243e-04	6.500810610854049080e-04	6.365178600723766719e-04	6.204769680981615451e-04	6.028621980965314904e-04	5.848393917880724460e-04	5.676601469334287449e-04	5.524726142535396666e-04	7.570437450577327358e-04	7.430688578794492766e-04	7.307693233607427327e-04	5.136828101969869798e-04	7.109984554721565306e-04	7.016241313752030100e-04	4.928872826484857923e-04	4.846251047803185660e-04	4.765119388758645236e-04	4.685837267446442910e-04	4.608677736331290796e-04	4.533783166614633220e-04	4.461140697299137967e-04	4.390581151781781217e-04	4.321801584605505613e-04	4.254408056264519624e-04	4.187972182450400908e-04	4.122092926183626698e-04
2.065531637951733765e-03	2.029154124592617500e-03	1.996356783485770531e-03	1.967206340611655190e-03	1.941301957010854989e-03	1.917833773403718103e-03	1.895702434699509222e-03	1.873681779978505699e-03	1.850600450085661654e-03	1.825515345468729572e-03	1.797851081550555421e-03	1.767484656710296542e-03	1.734762713551001641e-03	1.700448820537083612e-03	1.665608630962826754e-03	1.631450035076737522e-03	1.599142129081019322e-03	1.569639981895487287e-03	1.543541316471348963e-03	1.520996465849946879e-03	1.501685024014215095e-03	1.484862671288478351e-03	1.469471195121716499e-03	1.454295308354550641e-03	1.438142892303788042e-03	1.420021800730635053e-03	1.399286873333391735e-03	1.375735247427934804e-03	1.349635762201457185e-03	1.321688072874054563e-03	1.292917568251066409e-03	1.264521753115204535e-03	1.237690990666687413e-03	1.213430321641255014e-03	1.192408916269242823e-03	1.174859596800218071e-03	1.160543405725425470e-03	1.148784500320928484e-03	1.138570172592639606e-03	1.128701087315752468e-03	1.117969346280735764e-03	1.105337839599574616e-03	1.090094153103194404e-03	1.071956093063578105e-03	1.051113100506170881e-03	1.028197382496293978e-03	1.004189062877737472e-03	9.802694887880531935e-04	9.576445562215049525e-04	9.373643863210098966e-04	9.201662279758387672e-04	9.063640006193821475e-04	8.958009397953632571e-04	8.878724031281088561e-04	8.816154375185949023e-04	8.758517581929339737e-04	8.693628296462938736e-04	8.610709540107968143e-04	8.501993770222107021e-04	8.363875490121663089e-04	8.197443621196524779e-04	8.008314290386658180e-04	7.805788953394994598e-04	7.601463327046048156e-04	7.407494456480918530e-04	7.234784195015774109e-04	7.091349832496705299e-04	6.981124715098212859e-04	6.903367612934685309e-04	6.852768863147946313e-04	6.820237467646948120e-04	6.794251834148742116e-04	6.762572842909464563e-04	6.714063919964450037e-04	6.640346849295852491e-04	6.537046538088902344e-04	6.404439212327112975e-04	6.247407433665761248e-04	6.074708640976914402e-04	5.897666233328921698e-04	5.728478276503955104e-04	5.578395905156711618e-04	7.727982544083918104e-04	7.587084944274296357e-04	7.462661547636042624e-04	5.191293739109474614e-04	7.262159256981265496e-04	7.167700886755948991e-04	4.984108230041254823e-04	4.902828503055178160e-04	4.823427953157207490e-04	4.746197105075296730e-04	4.671284995500072940e-04	4.598674094466592829e-04	4.528180097248661086e-04	4.459476617070570726e-04	4.392141097695646400e-04	4.325715102318406944e-04	4.259769992531364010e-04	4.193968207802939853e-04
1.991161824604991033e-03	1.958221866122415548e-03	1.928856076405691296e-03	1.902948179641931114e-03	1.879940148670952802e-03	1.858913370127528251e-03	1.838722936665095845e-03	1.818165285859177967e-03	1.796154493694785683e-03	1.771881255795084440e-03	1.744931139508497115e-03	1.715344689049684655e-03	1.683610530470518955e-03	1.650592491826433517e-03	1.617401472937559639e-03	1.585230937087424557e-03	1.555180255201062513e-03	1.528091922279560750e-03	1.504426622599426121e-03	1.484194545369724953e-03	1.466953067303148305e-03	1.451871143247773863e-03	1.437850920468608084e-03	1.423688663587781940e-03	1.408251287051359366e-03	1.390642493130463857e-03	1.370334044488301893e-03	1.347242835745266192e-03	1.321742411848397716e-03	1.294607236512334593e-03	1.266897919374779767e-03	1.239804306818312676e-03	1.214469547755773603e-03	1.191821047913676958e-03	1.172433211530220709e-03	1.156442187356447561e-03	1.143525176036121280e-03	1.132947346570581078e-03	1.123669451302990088e-03	1.114500288455122241e-03	1.104271555568473590e-03	1.092009339203611068e-03	1.077076981705929817e-03	1.059268281775880335e-03	1.038837301014787235e-03	1.016460386049080570e-03	9.931359999376528861e-04	9.700371167611825194e-04	9.483379203558425872e-04	9.290403329484514788e-04	9.128259245062321243e-04	8.999550152411367205e-04	8.902278325386633884e-04	8.830134434654900080e-04	8.773422012146848102e-04	8.720480887570560089e-04	8.659399935120237670e-04	8.579766855467074954e-04	8.474197263137000190e-04	8.339417855937381096e-04	8.176744123236703290e-04	7.991882229472649715e-04	7.794084252830110532e-04	7.594781204626367818e-04	7.405895173655768597e-04	7.238079202072594896e-04	7.099144143968745286e-04	6.992904216770990354e-04	6.918611285514041087e-04	6.871061204444417914e-04	6.841356551787450193e-04	6.818213412092244928e-04	6.789619726752718762e-04	6.744600950152924990e-04	6.674832943642870341e-04	6.575864540202398497e-04	6.447769705030317877e-04	6.295133233238593869e-04	6.126372090465464267e-04	5.952492356685585130e-04	5.785464864614788330e-04	5.636458787336756562e-04	7.942353824239871320e-04	7.798447141849863470e-04	7.671238552525612431e-04	5.248213764194062467e-04	7.466860786807061421e-04	7.371890394373417036e-04	5.043366580547279819e-04	4.964271368633798101e-04	4.887392648347771255e-04	4.812897601772544022e-04	4.740772023355565613e-04	4.670819830728051769e-04	4.602689403785805659e-04	4.535922871899208822e-04	4.470021089054677607e-04	4.404514726032753230e-04	4.339031007746548116e-04	4.273346265305838954e-04
1.914940534472413334e-03	1.885418064297044068e-03	1.859423432372504792e-03	1.836668495065952927e-03	1.816453173298468232e-03	1.797766487462590813e-03	1.779432862195761463e-03	1.760282403583417286e-03	1.739320361758525408e-03	1.715871110446944882e-03	1.689675684518439185e-03	1.660928677056642839e-03	1.630249124754887691e-03	1.598589619610030254e-03	1.567096877140218775e-03	1.536944057713604452e-03	1.509159249410049622e-03	1.484475079596870618e-03	1.463221346745192681e-03	1.445276301661539177e-03	1.430083669855357342e-03	1.416732936984274865e-03	1.404091210265032055e-03	1.390967460949284716e-03	1.376285239330860780e-03	1.359238720426914765e-03	1.339409364991751405e-03	1.316826213656751253e-03	1.291961037183947652e-03	1.265659048663776492e-03	1.239015263584399961e-03	1.213214505612300077e-03	1.189358347933342028e-03	1.168304181764842110e-03	1.150539838327558750e-03	1.136112015135565430e-03	1.124618925296903956e-03	1.115268239728420046e-03	1.106991887655367490e-03	1.098601004042510949e-03	1.088958468511614167e-03	1.077143919550965778e-03	1.062587223178134647e-03	1.045150967229174039e-03	1.025149972667724080e-03	1.003304981591989116e-03	9.806372633610616063e-04	9.583194806727581179e-04	9.375045245617378252e-04	9.191572343001629120e-04	9.039134982362271274e-04	8.919872458291790715e-04	8.831388697330667080e-04	8.767096745564294160e-04	8.717173375800052254e-04	8.669984853499439464e-04	8.613776315191769891e-04	8.538378839665843696e-04	8.436685716753377111e-04	8.305683015890005794e-04	8.146884436175893217e-04	7.966107136999442005e-04	7.772621180195274457e-04	7.577796396602780706e-04	7.393443648640682809e-04	7.230091946572006663e-04	7.095452213771325650e-04	6.993291326265534558e-04	6.922880329178061724e-04	6.879097151148421286e-04	6.853168864092654827e-04	6.833945438583519452e-04	6.809519576583605502e-04	6.768956825616183944e-04	6.703884125061732686e-04	6.609705542977740034e-04	6.486268230840549261e-04	6.337881654090222376e-04	6.172687298476111934e-04	6.001470601906766468e-04	5.836088055427195512e-04	5.687738435872715000e-04	8.167450653697361142e-04	8.020176731749412754e-04	7.890188080601206067e-04	5.298769876728320633e-04	7.683035061682236743e-04	7.588456853392195819e-04	5.098384411888197236e-04	5.022178239140651264e-04	4.948435247693647003e-04	4.877144054318790275e-04	4.808093799033644200e-04	4.740902533253540572e-04	4.675070546690974637e-04	4.610050869837430251e-04	4.545326688660963031e-04	4.480484401965127489e-04	4.415271686149400878e-04	4.349632114555068750e-04
1.840951307591673445e-03	1.814855669685974844e-03	1.792216803626335087e-03	1.772561224896684363e-03	1.755039022636162814e-03	1.738545342007328685e-03	1.721878540023324055e-03	1.703912270603758286e-03	1.683756751495779462e-03	1.660886021433862370e-03	1.635212886791640157e-03	1.607100779653800483e-03	1.577310821884335499e-03	1.546891707669350961e-03	1.517028240178826606e-03	1.488870303864535741e-03	1.463366867426427144e-03	1.441128889030918615e-03	1.422340838989556884e-03	1.406733563525644406e-03	1.393622391915257802e-03	1.382005006767739533e-03	1.370705002791251879e-03	1.358540489018267598e-03	1.344493488016114706e-03	1.327855770996475612e-03	1.308330156446982449e-03	1.286072704614183273e-03	1.261669739821646204e-03	1.236053004891156902e-03	1.210365149038738304e-03	1.185794893065334789e-03	1.163405576312980362e-03	1.143981741614131728e-03	1.127915820454533039e-03	1.115151213837426488e-03	1.105189954181932596e-03	1.097163846316527667e-03	1.089958856824364310e-03	1.082374863456352088e-03	1.073297791266434936e-03	1.061859380814371423e-03	1.047561612390920981e-03	1.030347892970526983e-03	1.010610768546696230e-03	9.891350526681022288e-04	9.669845496655682122e-04	9.453486625993628989e-04	9.253709448579878691e-04	9.079842509892498094e-04	8.937761933227752033e-04	8.829042527271426010e-04	8.750727511811729961e-04	8.695749976124790819e-04	8.653945460163335081e-04	8.613510040465974758e-04	8.562694235545332405e-04	8.491489132781795176e-04	8.393062257470015539e-04	8.264736693771171979e-04	8.108372651391096853e-04	7.930096604935584024e-04	7.739416957211495227e-04	7.547853400553204955e-04	7.367277084407092627e-04	7.208200285807077334e-04	7.078261541274633376e-04	6.981124089757454951e-04	6.915946038770843162e-04	6.877498447510177037e-04	6.856914345028158799e-04	6.842960968031564558e-04	6.823652259661734968e-04	6.787969738359450004e-04	6.727444261431146872e-04	6.637371212404827867e-04	6.517484357885582969e-04	6.371991467317776299e-04	6.208966572706970831e-04	6.039186265721843824e-04	5.874577381509748022e-04	5.726499304289897662e-04	8.379650874843255336e-04	8.229792337843098863e-04	8.098183613506890807e-04	5.339371558351329455e-04	7.891507222398607638e-04	7.798967227372401471e-04	5.146529636962287116e-04	5.073857810431903637e-04	5.003732385628095096e-04	4.935911936527434020e-04	4.869969187381291507e-04	4.805350404732478876e-04	4.741453004031997466e-04	4.677710209990449145e-04	4.613670595420481203e-04	4.549061059846619490e-04	4.483824190659366736e-04	4.418124633592549681e-04
1.774924396663900717e-03	1.752105848749165029e-03	1.732598294223478387e-03	1.715740548040669807e-03	1.700541695429899722e-03	1.685821232718171230e-03	1.670376151203973279e-03	1.653151226797842932e-03	1.633388322712362849e-03	1.610733494046527907e-03	1.585286678084896379e-03	1.557586910829899260e-03	1.528535169905729813e-03	1.499265805231007583e-03	1.470984822859362946e-03	1.444797996471820691e-03	1.421553226164991562e-03	1.401719540104712312e-03	1.385319928860624574e-03	1.371927554371205841e-03	1.360725872023047650e-03	1.350624124361519268e-03	1.340411798449217453e-03	1.328930103426997304e-03	1.315236106818214006e-03	1.298736211071143190e-03	1.279270007587516222e-03	1.257132595226343689e-03	1.233032192463587827e-03	1.207989065049528722e-03	1.183190128159769452e-03	1.159819879245065294e-03	1.138891680421690294e-03	1.121103359586889158e-03	1.106737644547766504e-03	1.095621575144798722e-03	1.087150659503655298e-03	1.080374342522118572e-03	1.074130644231952687e-03	1.067210840241833870e-03	1.058530788469060459e-03	1.047284562148000781e-03	1.033058562804981765e-03	1.015889901397505103e-03	9.962607534920002450e-04	9.750294903551734362e-04	9.533083699146626365e-04	9.323051636444185716e-04	9.131512189594944828e-04	8.967403837773263615e-04	8.836016767440706392e-04	8.738237924675792143e-04	8.670421670364338897e-04	8.624904413300180398e-04	8.591090108006898141e-04	8.556952402850280526e-04	8.510740031608530392e-04	8.442643167412128540e-04	8.346184003946739835e-04	8.219134007127799771e-04	8.063827525144608111e-04	7.886827202557800077e-04	7.697988731635305518e-04	7.509057808697601911e-04	7.331998621654767321e-04	7.177291335582299718e-04	7.052440447557221850e-04	6.960905924341820187e-04	6.901608972862396593e-04	6.869082656867614000e-04	6.854245961557379639e-04	6.845691336366521978e-04	6.831302797603525795e-04	6.799974710881938464e-04	6.743187069975251167e-04	6.656213475908151012e-04	6.538790201414596860e-04	6.395151288083849705e-04	6.233424689590190068e-04	6.064475248910362101e-04	5.900358884279039828e-04	5.752607593190589824e-04	8.555028140925199139e-04	8.403847672346869248e-04	8.272117603956826229e-04	5.369868164510255325e-04	8.069077874737742764e-04	7.979961207642369703e-04	5.186540063458937658e-04	5.117650021132073585e-04	5.051117262039803418e-04	4.986466615893414122e-04	4.923090637701304714e-04	4.860334066994722495e-04	4.797585105100021612e-04	4.734360542594997102e-04	4.670372642779334208e-04	4.605568278869171016e-04	4.540134764470468189e-04	4.474471548688827060e-04
