0.000000000000000000e+00	6.600000000000000000e+02	2.349589229096577230e-03
3.000000000000000000e+01	6.600000000000000000e+02	1.084263926864438739e-03
6.000000000000000000e+01	6.600000000000000000e+02	1.021754112198715314e-03
9.000000000000000000e+01	6.600000000000000000e+02	1.041249313946241567e-03
1.200000000000000000e+02	6.600000000000000000e+02	9.222104637514139201e-04
1.500000000000000000e+02	6.600000000000000000e+02	8.710659092107272917e-04
1.800000000000000000e+02	6.600000000000000000e+02	8.968732070236139263e-04
2.100000000000000000e+02	6.600000000000000000e+02	7.835438345075435148e-04
2.400000000000000000e+02	6.600000000000000000e+02	7.425788722601523763e-04
2.700000000000000000e+02	6.600000000000000000e+02	7.734600439805735346e-04
3.000000000000000000e+02	6.600000000000000000e+02	6.648749667593886661e-04
3.300000000000000000e+02	6.600000000000000000e+02	6.330724297044473033e-04
3.600000000000000000e+02	6.600000000000000000e+02	7.548442344219529442e-04
3.900000000000000000e+02	6.600000000000000000e+02	6.442656713353063416e-04
4.200000000000000000e+02	6.600000000000000000e+02	1.023985484649190831e-03
4.500000000000000000e+02	6.600000000000000000e+02	5.747808642495279502e-04
4.800000000000000000e+02	6.600000000000000000e+02	5.321268179134950238e-04
5.100000000000000000e+02	6.600000000000000000e+02	4.448296210515451446e-04
5.400000000000000000e+02	6.600000000000000000e+02	4.221290182975529631e-04
5.700000000000000000e+02	6.600000000000000000e+02	4.005868756393081084e-04
0.000000000000000000e+00	6.615789473684210407e+02	2.327091308920155397e-03
3.000000000000000000e+01	6.615789473684210407e+02	1.071085973085940217e-03
6.000000000000000000e+01	6.615789473684210407e+02	1.014350405235297592e-03
9.000000000000000000e+01	6.615789473684210407e+02	1.030784099040575738e-03
1.200000000000000000e+02	6.615789473684210407e+02	9.131637734539033938e-04
1.500000000000000000e+02	6.615789473684210407e+02	8.659461423154468955e-04
1.800000000000000000e+02	6.615789473684210407e+02	8.891351078147618830e-04
2.100000000000000000e+02	6.615789473684210407e+02	7.778884536457414314e-04
2.400000000000000000e+02	6.615789473684210407e+02	7.390474759472953018e-04
2.700000000000000000e+02	6.615789473684210407e+02	7.678808000779838725e-04
3.000000000000000000e+02	6.615789473684210407e+02	6.620065665047195763e-04
3.300000000000000000e+02	6.615789473684210407e+02	6.305647964400144323e-04
3.600000000000000000e+02	6.615789473684210407e+02	7.436460945597420233e-04
3.900000000000000000e+02	6.615789473684210407e+02	6.371225079859215053e-04
4.200000000000000000e+02	6.615789473684210407e+02	1.024512351489900762e-03
4.500000000000000000e+02	6.615789473684210407e+02	5.686179520285761929e-04
4.800000000000000000e+02	6.615789473684210407e+02	5.278456541586195108e-04
5.100000000000000000e+02	6.615789473684210407e+02	4.457415819443895279e-04
5.400000000000000000e+02	6.615789473684210407e+02	4.232420371307871578e-04
5.700000000000000000e+02	6.615789473684210407e+02	4.018781941168932852e-04
0.000000000000000000e+00	6.631578947368420813e+02	2.304020450451206223e-03
3.000000000000000000e+01	6.631578947368420813e+02	1.058087748273579256e-03
6.000000000000000000e+01	6.631578947368420813e+02	1.006743923881418031e-03
9.000000000000000000e+01	6.631578947368420813e+02	1.020107487875006585e-03
1.200000000000000000e+02	6.631578947368420813e+02	9.041792942040194000e-04
1.500000000000000000e+02	6.631578947368420813e+02	8.606122510001303679e-04
1.800000000000000000e+02	6.631578947368420813e+02	8.812349665406448828e-04
2.100000000000000000e+02	6.631578947368420813e+02	7.722069741744380569e-04
2.400000000000000000e+02	6.631578947368420813e+02	7.353228449683757093e-04
2.700000000000000000e+02	6.631578947368420813e+02	7.621654386859849769e-04
3.000000000000000000e+02	6.631578947368420813e+02	6.590504989337638789e-04
3.300000000000000000e+02	6.631578947368420813e+02	6.279114020389397772e-04
3.600000000000000000e+02	6.631578947368420813e+02	7.325189996883524259e-04
3.900000000000000000e+02	6.631578947368420813e+02	6.299730526560332142e-04
4.200000000000000000e+02	6.631578947368420813e+02	1.024778522895018144e-03
4.500000000000000000e+02	6.631578947368420813e+02	5.624155638021632962e-04
4.800000000000000000e+02	6.631578947368420813e+02	5.234837533762296078e-04
5.100000000000000000e+02	6.631578947368420813e+02	4.465031368814983276e-04
5.400000000000000000e+02	6.631578947368420813e+02	4.242121346831112722e-04
5.700000000000000000e+02	6.631578947368420813e+02	4.030339774749722897e-04
0.000000000000000000e+00	6.647368421052631220e+02	2.280495334418919211e-03
3.000000000000000000e+01	6.647368421052631220e+02	1.045293847372619645e-03
6.000000000000000000e+01	6.647368421052631220e+02	9.989179226540583975e-04
9.000000000000000000e+01	6.647368421052631220e+02	1.009266709969099986e-03
1.200000000000000000e+02	6.647368421052631220e+02	8.952792792800269659e-04
1.500000000000000000e+02	6.647368421052631220e+02	8.550534896219156439e-04
1.800000000000000000e+02	6.647368421052631220e+02	8.732078464658637410e-04
2.100000000000000000e+02	6.647368421052631220e+02	7.665211966382727646e-04
2.400000000000000000e+02	6.647368421052631220e+02	7.313959841296902020e-04
2.700000000000000000e+02	6.647368421052631220e+02	7.563406777313173412e-04
3.000000000000000000e+02	6.647368421052631220e+02	6.560283476718820755e-04
3.300000000000000000e+02	6.647368421052631220e+02	6.251024234357764522e-04
3.600000000000000000e+02	6.647368421052631220e+02	7.212095913873000242e-04
3.900000000000000000e+02	6.647368421052631220e+02	6.226194511677154205e-04
4.200000000000000000e+02	6.647368421052631220e+02	1.024827498506930903e-03
4.500000000000000000e+02	6.647368421052631220e+02	5.560018885690971857e-04
4.800000000000000000e+02	6.647368421052631220e+02	5.188969311402523866e-04
5.100000000000000000e+02	6.647368421052631220e+02	4.471598385965877120e-04
5.400000000000000000e+02	6.647368421052631220e+02	4.250823661876632206e-04
5.700000000000000000e+02	6.647368421052631220e+02	4.040949174031692979e-04
0.000000000000000000e+00	6.663157894736841627e+02	2.256949464415853278e-03
3.000000000000000000e+01	6.663157894736841627e+02	1.033522571257701776e-03
6.000000000000000000e+01	6.663157894736841627e+02	9.913307166730962044e-04
9.000000000000000000e+01	6.663157894736841627e+02	9.990691198867942841e-04
1.200000000000000000e+02	6.663157894736841627e+02	8.870854788768335001e-04
1.500000000000000000e+02	6.663157894736841627e+02	8.495595607926639901e-04
1.800000000000000000e+02	6.663157894736841627e+02	8.656734010838238857e-04
2.100000000000000000e+02	6.663157894736841627e+02	7.612971948230146807e-04
2.400000000000000000e+02	6.663157894736841627e+02	7.274219397838926470e-04
2.700000000000000000e+02	6.663157894736841627e+02	7.508781533718407973e-04
3.000000000000000000e+02	6.663157894736841627e+02	6.532826999701125091e-04
3.300000000000000000e+02	6.663157894736841627e+02	6.221867274566722072e-04
3.600000000000000000e+02	6.663157894736841627e+02	7.072654555583261955e-04
3.900000000000000000e+02	6.663157894736841627e+02	6.130765152556078706e-04
4.200000000000000000e+02	6.663157894736841627e+02	1.024527733206164089e-03
4.500000000000000000e+02	6.663157894736841627e+02	5.476577405875680555e-04
4.800000000000000000e+02	6.663157894736841627e+02	5.125828830065794553e-04
5.100000000000000000e+02	6.663157894736841627e+02	4.481884724845979135e-04
5.400000000000000000e+02	6.663157894736841627e+02	4.262916277876861769e-04
5.700000000000000000e+02	6.663157894736841627e+02	4.054645825995002381e-04
0.000000000000000000e+00	6.678947368421053170e+02	2.238535976815462548e-03
3.000000000000000000e+01	6.678947368421053170e+02	1.030015930397616165e-03
6.000000000000000000e+01	6.678947368421053170e+02	9.876862231451490493e-04
9.000000000000000000e+01	6.678947368421053170e+02	9.968378785128063219e-04
1.200000000000000000e+02	6.678947368421053170e+02	8.852884801231718226e-04
1.500000000000000000e+02	6.678947368421053170e+02	8.462438914497343381e-04
1.800000000000000000e+02	6.678947368421053170e+02	8.643813530673072733e-04
2.100000000000000000e+02	6.678947368421053170e+02	7.610119996877909038e-04
2.400000000000000000e+02	6.678947368421053170e+02	7.242472004547763874e-04
2.700000000000000000e+02	6.678947368421053170e+02	7.502535070475456480e-04
3.000000000000000000e+02	6.678947368421053170e+02	6.543520579435841474e-04
3.300000000000000000e+02	6.678947368421053170e+02	6.190107368008019272e-04
3.600000000000000000e+02	6.678947368421053170e+02	6.598631176306129402e-04
3.900000000000000000e+02	6.678947368421053170e+02	5.762802792288635335e-04
4.200000000000000000e+02	6.678947368421053170e+02	1.024199966089884683e-03
4.500000000000000000e+02	6.678947368421053170e+02	5.154525326543197509e-04
4.800000000000000000e+02	6.678947368421053170e+02	4.854896070904478724e-04
