0.000000000000000000e+00	6.600000000000000000e+02	2.297770422573212293e-03
3.000000000000000000e+01	6.600000000000000000e+02	1.086830883984420603e-03
6.000000000000000000e+01	6.600000000000000000e+02	1.017725459726735553e-03
9.000000000000000000e+01	6.600000000000000000e+02	1.016037931480079934e-03
1.200000000000000000e+02	6.600000000000000000e+02	9.265249487379036359e-04
1.500000000000000000e+02	6.600000000000000000e+02	8.675769165510044748e-04
1.800000000000000000e+02	6.600000000000000000e+02	8.729725055672407034e-04
2.100000000000000000e+02	6.600000000000000000e+02	7.893883910780485512e-04
2.400000000000000000e+02	6.600000000000000000e+02	7.394338195107490359e-04
2.700000000000000000e+02	6.600000000000000000e+02	7.507146779116400000e-04
3.000000000000000000e+02	6.600000000000000000e+02	6.720577590617511643e-04
3.300000000000000000e+02	6.600000000000000000e+02	6.301014427838795388e-04
3.600000000000000000e+02	6.600000000000000000e+02	6.462338768403343538e-04
3.900000000000000000e+02	6.600000000000000000e+02	5.716592658122714686e-04
4.200000000000000000e+02	6.600000000000000000e+02	1.039533555155385458e-03
4.500000000000000000e+02	6.600000000000000000e+02	5.704668018123745755e-04
4.800000000000000000e+02	6.600000000000000000e+02	5.393860934162221206e-04
5.100000000000000000e+02	6.600000000000000000e+02	5.121713814243172196e-04
5.400000000000000000e+02	6.600000000000000000e+02	4.765559666818668582e-04
5.700000000000000000e+02	6.600000000000000000e+02	4.507562804818205141e-04
0.000000000000000000e+00	6.615789473684210407e+02	2.280174502405042311e-03
3.000000000000000000e+01	6.615789473684210407e+02	1.074446300597429278e-03
6.000000000000000000e+01	6.615789473684210407e+02	1.009666281591610482e-03
9.000000000000000000e+01	6.615789473684210407e+02	1.007951188506039757e-03
1.200000000000000000e+02	6.615789473684210407e+02	9.178721302511153642e-04
1.500000000000000000e+02	6.615789473684210407e+02	8.620205674277148580e-04
1.800000000000000000e+02	6.615789473684210407e+02	8.674194283772980680e-04
2.100000000000000000e+02	6.615789473684210407e+02	7.837634734997107238e-04
2.400000000000000000e+02	6.615789473684210407e+02	7.357108529313439223e-04
2.700000000000000000e+02	6.615789473684210407e+02	7.471277412584979329e-04
3.000000000000000000e+02	6.615789473684210407e+02	6.688899658259557643e-04
3.300000000000000000e+02	6.615789473684210407e+02	6.276695270299761627e-04
3.600000000000000000e+02	6.615789473684210407e+02	6.441636170652446100e-04
3.900000000000000000e+02	6.615789473684210407e+02	5.704864941287748296e-04
