1.50048426150121,-0.0301385134755352,-0.028735890203485,-0.00140262327205013
1.50056553773204,-0.0295123712616458,-0.0286089416432493,-9.03429618396512E-4
1.50064681396287,-0.0288862290477565,-0.0284819930830136,-4.04235964742903E-4
1.5007280901937,-0.0284588271544539,-0.0283550445227779,-1.03782631675955E-4
1.50080936642454,-0.028092586184149,-0.0282280959625422,1.35509778393175E-4
1.50089064265537,-0.0277973444139798,-0.0281011474023065,3.03802988326714E-4
1.5009719188862,-0.0275653653448929,-0.0279741988420708,4.08833497177918E-4
1.50105319511703,-0.0270636885274162,-0.0278472502818351,7.83561754418904E-4
1.50113447134786,-0.0259093649840088,-0.0277203017215994,0.00181093673759055
1.50121574757869,-0.0248322577437022,-0.0275933531613636,0.00276109541766148
1.50129702380952,-0.0250703185055456,-0.0274664046011279,0.0023960860955823
1.50137830004035,-0.0253083792673891,-0.0273394560408922,0.00203107677350312
1.50145957627119,-0.0258104241099692,-0.0272125074806565,0.00140208337068727
1.50154085250202,-0.0263712172894878,-0.0270855589204208,7.14341630933021E-4
1.50162212873285,-0.0253272136500141,-0.0269586103601851,0.00163139671017098
1.50170340496368,-0.0231207974017796,-0.0268316617999494,0.00371086439816982
1.50178468119451,-0.0219387832975832,-0.0267047132397137,0.00476592994213048
1.50186595742534,-0.0227333249357606,-0.026577764679478,0.00384443974371735
1.50194723365617,-0.0234278505863076,-0.0264508161192422,0.00302296553293468
1.50202850988701,-0.0232441541597699,-0.0263238675590065,0.00307971339923663
1.50210978611784,-0.0230604577332322,-0.0261969189987708,0.00313646126553859
1.50219106234867,-0.0232598552478404,-0.0260699704385351,0.00281011519069467
1.5022723385795,-0.0235202841242824,-0.0259430218782994,0.002422737754017
1.50235361481033,-0.0240908747182301,-0.0258160733180637,0.00172519859983359
1.50243489104116,-0.0248496533205559,-0.025689124757828,8.39471437272091E-4
1.50251616727199,-0.0248865373753139,-0.0255621761975923,6.75638822278352E-4
1.50259744350282,-0.023753714130199,-0.0254352276373566,0.00168151350715757
1.50267871973366,-0.0228691416030239,-0.0253082790771208,0.00243913747409698
