0.000000000000000000e+00,6.600000000000000000e+02,2.278651641906431248e-03
2.000000000000000000e+01,6.600000000000000000e+02,1.275305426984600686e-03
4.000000000000000000e+01,6.600000000000000000e+02,1.178257092515887575e-03
6.000000000000000000e+01,6.600000000000000000e+02,1.128784983715982668e-03
8.000000000000000000e+01,6.600000000000000000e+02,1.131610288681497451e-03
1.000000000000000000e+02,6.600000000000000000e+02,1.105758633511173296e-03
1.200000000000000000e+02,6.600000000000000000e+02,1.021881629163020168e-03
1.400000000000000000e+02,6.600000000000000000e+02,9.519565912502880997e-04
1.600000000000000000e+02,6.600000000000000000e+02,9.470073339461176475e-04
1.800000000000000000e+02,6.600000000000000000e+02,9.503942658277758290e-04
2.000000000000000000e+02,6.600000000000000000e+02,8.938491107258904247e-04
2.200000000000000000e+02,6.600000000000000000e+02,8.132512985687084632e-04
2.400000000000000000e+02,6.600000000000000000e+02,7.876349107926827568e-04
2.600000000000000000e+02,6.600000000000000000e+02,8.049514922556495842e-04
2.800000000000000000e+02,6.600000000000000000e+02,7.824336526860163664e-04
3.000000000000000000e+02,6.600000000000000000e+02,7.069955318679298824e-04
3.200000000000000000e+02,6.600000000000000000e+02,1.117139320067184194e-03
3.400000000000000000e+02,6.600000000000000000e+02,1.079857428880585815e-03
3.600000000000000000e+02,6.600000000000000000e+02,6.091391979302016035e-04
3.800000000000000000e+02,6.600000000000000000e+02,5.855502485722833108e-04
4.000000000000000000e+02,6.600000000000000000e+02,5.628747825917295843e-04
4.200000000000000000e+02,6.600000000000000000e+02,5.410774252938880483e-04
4.400000000000000000e+02,6.600000000000000000e+02,5.201241718711250347e-04
4.600000000000000000e+02,6.600000000000000000e+02,4.999823343538767773e-04
4.800000000000000000e+02,6.600000000000000000e+02,4.806204906160211330e-04
5.000000000000000000e+02,6.600000000000000000e+02,4.620084353550196928e-04
5.200000000000000000e+02,6.600000000000000000e+02,4.441171329703562463e-04
5.400000000000000000e+02,6.600000000000000000e+02,4.269186722667619874e-04
5.600000000000000000e+02,6.600000000000000000e+02,4.103862229115588377e-04
5.800000000000000000e+02,6.600000000000000000e+02,3.944939935781950797e-04
0.000000000000000000e+00,6.610344827586206975e+02,2.268358742657310047e-03
2.000000000000000000e+01,6.610344827586206975e+02,1.265987529905099936e-03
4.000000000000000000e+01,6.610344827586206975e+02,1.169939765849911315e-03
6.000000000000000000e+01,6.610344827586206975e+02,1.123134952948907309e-03
8.000000000000000000e+01,6.610344827586206975e+02,1.126808378983759715e-03
1.000000000000000000e+02,6.610344827586206975e+02,1.099796604314064608e-03
1.200000000000000000e+02,6.610344827586206975e+02,1.015731157260730665e-03
1.400000000000000000e+02,6.610344827586206975e+02,9.475368337574672714e-04
1.600000000000000000e+02,6.610344827586206975e+02,9.439540750290189089e-04
1.800000000000000000e+02,6.610344827586206975e+02,9.469795192461199791e-04
