1.568662194658904108e+00,-4.093286052066365775e-05
1.568463680080992129e+00,-3.771757694779546543e-05
1.568265215740858087e+00,-3.778035337492703823e-05
1.568066801619433459e+00,-3.423852980205879803e-05
1.567868437697659934e+00,-2.954420622919035500e-05
1.567670123956488748e+00,-3.361738265632210204e-05
1.567471860376881354e+00,-3.059385908345377183e-05
1.567273646939808085e+00,-2.591697551058546461e-05
1.567075483626248822e+00,-3.033391193771708180e-05
1.566877370417193438e+00,-2.909658836484875152e-05
1.566679307293641799e+00,-1.759626479198037399e-05
1.566481294236602650e+00,-1.350801121911208557e-05
1.566283331227094955e+00,-1.657666764624376315e-05
1.566085418246146332e+00,-1.988679407337551417e-05
1.565887555274794840e+00,-1.890580050050707714e-05
1.565689742294088083e+00,-1.603931692763878227e-05
1.565491979285082769e+00,-1.189602335477043821e-05
1.565294266228845821e+00,-8.117699781902106351e-06
1.565096603106453044e+00,-1.170880620903380805e-05
1.564898989898990012e+00,-4.316852636165532942e-06
1.564701426587552069e+00,-3.533679063297138004e-06
1.564503913153244108e+00,-3.269535490428771875e-06
1.564306449577180569e+00,-3.252681917560533952e-06
1.564109035840484774e+00,1.305941655307821594e-06
1.563911671924290259e+00,7.179652281762627028e-07
1.563714357809740108e+00,8.654188801044543355e-06
1.563517093477986730e+00,2.637912373912743719e-06
1.563319878910191862e+00,1.005773594678111178e-05
1.563122714087527010e+00,5.662019519649488276e-06
1.562925598991172782e+00,-9.795169074822227678e-07
1.562728533602320002e+00,1.350506665386084354e-06
1.562531517902168376e+00,1.445230238254443557e-06
1.562334551871927601e+00,-6.877461888772640197e-07
1.562137635492815813e+00,-8.541926160088655906e-07
1.561940768746061803e+00,2.084900956859426537e-06
1.561743951612903247e+00,-6.139935470272158032e-06
1.561547184074587369e+00,6.285008102596039217e-06
1.561350466112371160e+00,3.018316754644680133e-07
1.561153797707520052e+00,4.541895248332764728e-06
1.560957178841309911e+00,-2.939381178799008176e-06
1.560760609495025930e+00,3.884242394069448504e-06
1.560564089649962183e+00,-6.855234033062190986e-06
1.560367619287423180e+00,-1.769010460193898293e-06
1.560171198388721203e+00,-3.503686887325633756e-06
1.559974826935179415e+00,-7.408933144572877466e-07
1.559778504908129859e+00,-2.262139741588905552e-06
1.559582232288914128e+00,-1.306166168720673815e-06
1.559386009058882916e+00,-8.053292595852331107e-06
1.559189835199396246e+00,2.128180977016037867e-06
1.558993710691823908e+00,-1.209344545011561706e-05
1.558797635517545022e+00,-1.722321877247303193e-06
1.558601609657947806e+00,-4.267983043790756978e-07
1.558405633094430032e+00,-4.717974731510677332e-06
1.558209705808398349e+00,5.596798841357719656e-06
1.558013827781269844e+00,7.661472414226071746e-06
1.557817998994469599e+00,-4.329540129057547412e-07
1.557622219429433130e+00,5.954019559962554255e-06
1.557426489067605058e+00,8.717943132830938656e-06
1.557230807890438662e+00,6.152466705699414368e-06
1.557035175879396993e+00,9.371490278567515958e-06
1.556839593015952872e+00,1.528211385143580028e-05
1.556644059281587555e+00,1.416083742430420365e-05
1.556448574657792516e+00,1.483086099717261137e-05
1.556253139126067442e+00,1.626028457004085465e-05
1.556057752667922234e+00,2.456060814290915439e-05
1.555862415264875898e+00,2.108553171577764139e-05
1.555667126898456099e+00,1.778065528864605435e-05
1.555471887550200938e+00,3.014317886151419469e-05
1.555276697201656511e+00,2.333470243438243337e-05
1.555081555834379126e+00,1.881832600725079872e-05
1.554886463429933530e+00,2.139324958011935146e-05
1.554691419969894683e+00,2.293757315298752819e-05
1.554496425435846207e+00,2.709739672585595796e-05
1.554301479809380604e+00,2.439042029872442834e-05
1.554106583072100367e+00,1.836574387159258318e-05
1.553911735205616873e+00,2.697666744446098122e-05
1.553716936191550824e+00,2.165649101732911551e-05
1.553522186011532025e+00,2.124851459019746341e-05
1.553327484647199164e+00,2.257613816306568676e-05
1.553132832080200698e+00,1.727456173593430906e-05
1.552938228292193967e+00,1.698258530880253185e-05
1.552743673264845858e+00,2.066070888167084729e-05
1.552549166979832362e+00,2.149833245453916172e-05
1.552354709418837908e+00,2.549765602740750384e-05
1.552160300563556694e+00,3.256127960027583625e-05
1.551965940395692467e+00,2.727050317314402145e-05
