1.51220107369449,-0.002892931762256,-0.00111115166314,-0.00118014524184,-0.00114564845249,-0.00117658128700638,-4.57260889196168E-4
1.51238560097621,-0.002902060931856,-0.00111530304114,-0.00118383514184,-0.00114956909149,-0.00118127434508766,-4.70996829176643E-4
1.51257017329754,-0.002913235954256,-0.00111944595314,-0.00118877201384,-0.00115410898349,-0.00118599838769059,-4.72205892764358E-4
1.51275479067497,-0.002922546879456,-0.00112341292914,-0.00119352030584,-0.00115846661749,-0.00119074847758298,-4.77764042967956E-4
1.512939453125,-0.002931691014256,-0.00112768502914,-0.00119767803584,-0.00116268153249,-0.00119552512102158,-4.86802559688477E-4
1.51312416066414,-0.002941692598656,-0.00113221941114,-0.00120172552984,-0.00116697247049,-0.00120033671039702,-4.94893349883118E-4
1.51330891330891,-0.002952307628656,-0.00113617648914,-0.00120499637984,-0.00117058643449,-0.0012051657628169,-5.17314775149216E-4
1.51349371107583,-0.002961619426256,-0.00113950426914,-0.00120978370984,-0.00117464398949,-0.00121002363748825,-5.30970183187644E-4
1.51367855398144,-0.002972750585856,-0.00114319537314,-0.00121299170384,-0.00117809353849,-0.0012149111134514,-5.57618696416614E-4
1.51386344204226,-0.002983680253856,-0.00114620249114,-0.00121666323384,-0.00118143286249,-0.00121982294069059,-5.86796118518067E-4
1.51404837527486,-0.002994065753456,-0.00114888137114,-0.00121972476584,-0.00118430306849,-0.00122475141179468,-6.25643941193927E-4
1.51423335369579,-0.003003738359856,-0.00115123778314,-0.00122250553584,-0.00118687165949,-0.00122970548998181,-6.70814817872522E-4
1.5144183773216,-0.003015101157056,-0.00115312537514,-0.00122565417784,-0.00118938977649,-0.00123468635363269,-7.17167688162662E-4
1.51460344616889,-0.003025622617856,-0.00115529454514,-0.00122646258384,-0.00119087856449,-0.00123969318376719,-7.84409286031069E-4
1.51478856025422,-0.003035430137056,-0.00115635684314,-0.00122906916384,-0.00119271300349,-0.00124472494944088,-8.44647373185575E-4
1.51497371959418,-0.003044733022256,-0.00115910710114,-0.00123113565184,-0.00119512137649,-0.00124979113111515,-8.93577824007431E-4
1.51515892420538,-0.003054893168256,-0.00116328614914,-0.00123434289784,-0.00119881452349,-0.00125488441889819,-9.17033062244464E-4
1.51534417410441,-0.003065484391456,-0.00116986358114,-0.00123827567384,-0.00120406962749,-0.00126002149913211,-9.10137241321792E-4
1.5155294693079,-0.003074513725056,-0.00117753683114,-0.00124304530984,-0.00121029107049,-0.00126519853157187,-8.84957414028458E-4
1.51571480983246,-0.003086132778656,-0.00118644964914,-0.00125064925384,-0.00121854945149,-0.00127042418254205,-8.20815168762169E-4
1.51590019569472,-0.003096566639856,-0.00119754068914,-0.00125787851384,-0.00122770960149,-0.00127569612178298,-7.4039872571524E-4
1.51608562691132,-0.003106903206656,-0.00121022434714,-0.00126702292784,-0.00123862363749,-0.00128102188230287,-6.27430143828778E-4
1.5162711034989,-0.003117760540656,-0.00122356926514,-0.00127866997184,-0.00125111961849,-0.00128639411113328,-4.85530436162368E-4
1.51645662547412,-0.003129175563456,-0.00123993023714,-0.00129043456784,-0.00126518240249,-0.00129181769238357,-3.15461470504072E-4
1.51664219285365,-0.003137601516256,-0.00125578068314,-0.00130272013184,-0.00127925040749,-0.00129728262904673,-1.47499865352716E-4
1.51682780565414,-0.003148974461856,-0.00127343865514,-0.00131814800984,-0.00129579333249,-0.00130279358823854,6.56683642801014E-5
1.51701346389229,-0.003159106129856,-0.00128830224114,-0.00133192900784,-0.00131011562449,-0.00130833644141924,2.33997047976995E-4
1.51719916758477,-0.003169776867056,-0.00130145882714,-0.00134536225584,-0.00132341054149,-0.00131390537293152,3.80857174997147E-4
1.51738491674829,-0.003179847640656,-0.00131068626314,-0.00135485156984,-0.00133276891649,-0.00131950265101632,4.51349731345087E-4
1.51757071139953,-0.003191783809056,-0.00131738018914,-0.00136409427184,-0.00134073723049,-0.00132510888319994,4.94850247556971E-4
1.51775655155523,-0.003201355543056,-0.00132508637714,-0.00137162998184,-0.00134835817949,-0.00133072919285608,5.31190349031141E-4
1.51794243723209,-0.003210321833056,-0.00133050980714,-0.00137613781984,-0.00135332381349,-0.00133634648323094,5.17607193794839E-4
1.51812836844684,-0.003223171020656,-0.00133481634914,-0.00138189802584,-0.00135835718749,-0.00134195562338415,5.05553399457528E-4
1.51831434521622,-0.003233563765856,-0.00133817943314,-0.00138684815384,-0.00136251379349,-0.00134755547211339,4.77508453012844E-4
1.51850036755697,-0.003244213538256,-0.00134131563514,-0.00139013237784,-0.00136572400649,-0.00135313915831222,4.32512083115568E-4
1.51868643548585,-0.003255524349056,-0.00134494166714,-0.00139212841384,-0.00136853504049,-0.00135870850676836,3.80806509871067E-4
1.51887254901961,-0.003264783390656,-0.00134676717314,-0.00139548192584,-0.00137112454949,-0.00136426709165784,3.25661937352568E-4
1.51905870817502,-0.003276077394656,-0.00135045699514,-0.00139904704984,-0.00137475202249,-0.00136981299171515,2.90140603219659E-4
1.51924491296887,-0.003286656326656,-0.00135558246314,-0.00140270583184,-0.00137914414749,-0.00137535307244088,2.68910942307961E-4
1.51943116341792,-0.003296363843056,-0.00136301288114,-0.00140961830184,-0.00138631559149,-0.00138089056762509,2.98216035218519E-4
1.51961745953899,-0.003307572789056,-0.00137180691514,-0.00141658183584,-0.00139419437549,-0.00138642654399702,3.40069294089451E-4
1.51980380134887,-0.003318285138256,-0.00137819327514,-0.00142528946584,-0.00140174137049,-0.0013919662649169,3.7556290370446E-4
1.51999018886436,-0.003329503311056,-0.00138471779514,-0.00143181200384,-0.00140826489949,-0.00139751846329117,3.92241399328667E-4
1.52017662210229,-0.003339990844656,-0.00139101238514,-0.00143914666384,-0.00141507952449,-0.0014030834272748,4.13745258870743E-4
1.52036310107949,-0.003351193368256,-0.00139571160114,-0.00144546603184,-0.00142058881649,-0.00140865891741515,4.11724409070302E-4
1.52054962581278,-0.003360766959056,-0.00140024709114,-0.00145056970384,-0.00142540839749,-0.00141425956009409,3.97079053069367E-4
1.52073619631902,-0.003370126469056,-0.00140345630914,-0.00145547322184,-0.00142946476549,-0.00141987516933971,3.68845761186723E-4
1.52092281261504,-0.003380870498656,-0.00140805637914,-0.00146010555784,-0.00143408096849,-0.00142551872911807,3.50160064491508E-4
1.52110947471772,-0.003391306675856,-0.00140915177914,-0.00146564355584,-0.00143739766749,-0.00143118752243561,3.08478884790315E-4
1.52129618264392,-0.003401252097056,-0.00141223317714,-0.00146798732184,-0.00144011024949,-0.0014368794314748,2.56212406281851E-4
1.52148293641051,-0.003411698978656,-0.00141356695914,-0.00147063107184,-0.00144209901549,-0.00144259742215959,1.91362686118537E-4
1.52166973603438,-0.003422276583456,-0.00141620891314,-0.00147303461184,-0.00144462176249,-0.00144834571866427,1.35720523658814E-4
1.52185658153242,-0.003434133137056,-0.00141949453914,-0.00147623982784,-0.00144786718349,-0.00145412115268006,9.24785397259933E-5
1.52204347292153,-0.003445920409456,-0.00142087157714,-0.00147849554384,-0.00144968356049,-0.00145991681387655,2.47630740107416E-5
1.52223041021862,-0.003455544553856,-0.00142322300314,-0.00148303169784,-0.00145312735049,-0.00146575220147947,-1.53305820849407E-5
1.52241739344061,-0.003467062866256,-0.00142807052914,-0.00148483457184,-0.00145645255049,-0.0014716222000017,-5.77028518542174E-5
1.52260442260442,-0.003475893285056,-0.00143100498114,-0.00148824812984,-0.00145962655549,-0.00147751590895491,-1.02693076881427E-4
