2.110345e2 1.24138e1 4.4689685e4 4.4689685e4
2.2344829e2 1.24138e1 5.0083255e4 5.0083255e4
2.3586208e2 1.24138e1 5.5785037e4 5.5785037e4
2.4827586e2 1.24138e1 6.1795032e4 6.1795032e4
2.6068965e2 1.24138e1 6.8113223e4 6.8113223e4
2.7310344e2 1.24138e1 7.4739612e4 7.4739612e4
2.8551723e2 1.24138e1 8.1674213e4 8.1674213e4
2.9793102e2 1.24138e1 8.8917026e4 8.8917026e4
3.103448e2 1.24138e1 9.646802e4 9.646802e4
3.2275859e2 1.24138e1 1.0432722e5 1.0432722e5
3.3517238e2 1.24138e1 1.1249464e5 1.1249464e5
3.4758617e2 1.24138e1 1.2097029e5 1.2097029e5
3.5999995e2 1.24138e1 1.2975417e5 1.2975417e5

0.0e0 2.48276e1 6.1641006e2 6.1641006e2
1.24138e1 2.48276e1 7.7051254e2 7.7051254e2
2.48276e1 2.48276e1 1.23282013e3 1.23282013e3
3.72414e1 2.48276e1 2.0033318e3 2.0033318e3
4.96552e1 2.48276e1 3.0820488e3 3.0820488e3
6.2069e1 2.48276e1 4.4689705e3 4.4689705e3
7.44828e1 2.48276e1 6.1640984e3 6.1640984e3
8.68966e1 2.48276e1 8.1674309e3 8.1674309e3
9.93104e1 2.48276e1 1.0478965e4 1.0478965e4
1.117242e2 2.48276e1 1.3098709e4 1.3098709e4
1.2413799e2 2.48276e1 1.6026657e4 1.6026657e4
1.3655177e2 2.48276e1 1.9262802e4 1.9262802e4
1.4896556e2 2.48276e1 2.280716e4 2.280716e4
1.6137935e2 2.48276e1 2.6659714e4 2.6659714e4
1.7379314e2 2.48276e1 3.082048e4 3.082048e4
1.8620692e2 2.48276e1 3.5289444e4 3.5289444e4
1.9862071e2 2.48276e1 4.006662e4 4.006662e4
2.110345e2 2.48276e1 4.5151993e4 4.5151993e4
2.2344829e2 2.48276e1 5.0545563e4 5.0545563e4
2.3586208e2 2.48276e1 5.6247345e4 5.6247345e4
2.4827586e2 2.48276e1 6.225734e4 6.225734e4
2.6068965e2 2.48276e1 6.8575531e4 6.8575531e4
2.7310344e2 2.48276e1 7.520192e4 7.520192e4
2.8551723e2 2.48276e1 8.213652e4 8.213652e4
2.9793102e2 2.48276e1 8.9379333e4 8.9379333e4
3.103448e2 2.48276e1 9.6930328e4 9.6930328e4
3.2275859e2 2.48276e1 1.0478954e5 1.0478954e5
3.3517238e2 2.48276e1 1.1295695e5 1.1295695e5
3.4758617e2 2.48276e1 1.214326e5 1.214326e5
3.5999995e2 2.48276e1 1.3021648e5 1.3021648e5

0.0e0 3.72414e1 1.3869217e3 1.3869217e3
1.24138e1 3.72414e1 1.5410242e3 1.5410242e3
2.48276e1 3.72414e1 2.0033318e3 2.0033318e3
3.72414e1 3.72414e1 2.7738434e3 2.7738434e3
4.96552e1 3.72414e1 3.8525604e3 3.8525604e3
6.2069e1 3.72414e1 5.2394821e3 5.2394821e3
7.44828e1 3.72414e1 6.93461e3 6.93461e3
8.68966e1 3.72414e1 8.9379425e3 8.9379425e3
9.93104e1 3.72414e1 1.12494766e4 1.12494766e4
1.117242e2 3.72414e1 1.3869221e4 1.3869221e4
1.2413799e2 3.72414e1 1.679717e4 1.679717e4
1.3655177e2 3.72414e1 2.0033315e4 2.0033315e4
1.4896556e2 3.72414e1 2.3577672e4 2.3577672e4
1.6137935e2 3.72414e1 2.7430226e4 2.7430226e4
1.7379314e2 3.72414e1 3.1590993e4 3.1590993e4
1.8620692e2 3.72414e1 3.6059956e4 3.6059956e4
1.9862071e2 3.72414e1 4.0837132e4 4.0837132e4
2.110345e2 3.72414e1 4.5922505e4 4.5922505e4
2.2344829e2 3.72414e1 5.1316075e4 5.1316075e4
2.3586208e2 3.72414e1 5.7017857e4 5.7017857e4
2.4827586e2 3.72414e1 6.3027852e4 6.3027852e4
2.6068965e2 3.72414e1 6.9346043e4 6.9346043e4
2.7310344e2 3.72414e1 7.5972432e4 7.5972432e4
2.8551723e2 3.72414e1 8.2907033e4 8.2907033e4
2.9793102e2 3.72414e1 9.0149846e4 9.0149846e4
3.103448e2 3.72414e1 9.770084e4 9.770084e4
3.2275859e2 3.72414e1 1.0556004e5 1.0556004e5
3.3517238e2 3.72414e1 1.1372746e5 1.1372746e5
3.4758617e2 3.72414e1 1.2220311e5 1.2220311e5
3.5999995e2 3.72414e1 1.3098698e5 1.3098698e5

0.0e0 4.96552e1 2.4656387e3 2.4656387e3
1.24138e1 4.96552e1 2.6197412e3 2.6197412e3
2.48276e1 4.96552e1 3.0820488e3 3.0820488e3
3.72414e1 4.96552e1 3.8525604e3 3.8525604e3
4.96552e1 4.96552e1 4.9312775e3 4.9312775e3
6.2069e1 4.96552e1 6.3181992e3 6.3181992e3
7.44828e1 4.96552e1 8.013327e3 8.013327e3
8.68966e1 4.96552e1 1.00166595e4 1.00166595e4
9.93104e1 4.96552e1 1.23281937e4 1.23281937e4
1.117242e2 4.96552e1 1.4947939e4 1.4947939e4
1.2413799e2 4.96552e1 1.7875887e4 1.7875887e4
1.3655177e2 4.96552e1 2.1112032e4 2.1112032e4
1.4896556e2 4.96552e1 2.4656389e4 2.4656389e4
1.6137935e2 4.96552e1 2.8508943e4 2.8508943e4
1.7379314e2 4.96552e1 3.266971e4 3.266971e4
1.8620692e2 4.96552e1 3.7138673e4 3.7138673e4
1.9862071e2 4.96552e1 4.191585e4 4.191585e4
2.110345e2 4.96552e1 4.7001222e4 4.7001222e4
2.2344829e2 4.96552e1 5.2394792e4 5.2394792e4
2.3586208e2 4.96552e1 5.8096574e4 5.8096574e4
2.4827586e2 4.96552e1 6.4106569e4 6.4106569e4
2.6068965e2 4.96552e1 7.042476e4 7.042476e4
2.7310344e2 4.96552e1 7.7051149e4 7.7051149e4
2.8551723e2 4.96552e1 8.398575e4 8.398575e4
2.9793102e2 4.96552e1 9.1228563e4 9.1228563e4
3.103448e2 4.96552e1 9.8779558e4 9.8779558e4
3.2275859e2 4.96552e1 1.0663876e5 1.0663876e5
3.3517238e2 4.96552e1 1.1480618e5 1.1480618e5
3.4758617e2 4.96552e1 1.2328183e5 1.2328183e5
3.5999995e2 4.96552e1 1.320657e5 1.320657e5

0.0e0 6.2069e1 3.8525604e3 3.8525604e3
1.24138e1 6.2069e1 4.0066629e3 4.0066629e3
2.48276e1 6.2069e1 4.4689705e3 4.4689705e3
3.72414e1 6.2069e1 5.2394821e3 5.2394821e3
4.96552e1 6.2069e1 6.3181992e3 6.3181992e3
6.2069e1 6.2069e1 7.7051208e3 7.7051208e3
7.44828e1 6.2069e1 9.4002487e3 9.4002487e3
8.68966e1 6.2069e1 1.14035812e4 1.14035812e4
9.93104e1 6.2069e1 1.37151154e4 1.37151154e4
1.117242e2 6.2069e1 1.633486e4 1.633486e4
1.2413799e2 6.2069e1 1.9262808e4 1.9262808e4
1.3655177e2 6.2069e1 2.2498953e4 2.2498953e4
1.4896556e2 6.2069e1 2.604331e4 2.604331e4
1.6137935e2 6.2069e1 2.9895865e4 2.9895865e4
1.7379314e2 6.2069e1 3.4056631e4 3.4056631e4
1.8620692e2 6.2069e1 3.8525595e4 3.8525595e4
1.9862071e2 6.2069e1 4.3302771e4 4.3302771e4
2.110345e2 6.2069e1 4.8388144e4 4.8388144e4
2.2344829e2 6.2069e1 5.3781714e4 5.3781714e4
2.3586208e2 6.2069e1 5.9483496e4 5.9483496e4
2.4827586e2 6.2069e1 6.549349e4 6.549349e4
2.6068965e2 6.2069e1 7.1811682e4 7.1811682e4
2.7310344e2 6.2069e1 7.843807e4 7.843807e4
2.8551723e2 6.2069e1 8.5372672e4 8.5372672e4
2.9793102e2 6.2069e1 9.2615485e4 9.2615485e4
3.103448e2 6.2069e1 1.0016648e5 1.0016648e5
3.2275859e2 6.2069e1 1.0802568e5 1.0802568e5
3.3517238e2 6.2069e1 1.161931e5 1.161931e5
3.4758617e2 6.2069e1 1.2466875e5 1.2466875e5
3.5999995e2 6.2069e1 1.3345262e5 1.3345262e5

0.0e0 7.44828e1 5.5476883e3 5.5476883e3
1.24138e1 7.44828e1 5.7017908e3 5.7017908e3
2.48276e1 7.44828e1 6.1640984e3 6.1640984e3
3.72414e1 7.44828e1 6.93461e3 6.93461e3
4.96552e1 7.44828e1 8.013327e3 8.013327e3
6.2069e1 7.44828e1 9.4002487e3 9.4002487e3
7.44828e1 7.44828e1 1.10953766e4 1.10953766e4
8.68966e1 7.44828e1 1.30987091e4 1.30987091e4
9.93104e1 7.44828e1 1.54102432e4 1.54102432e4
1.117242e2 7.44828e1 1.8029988e4 1.8029988e4
1.2413799e2 7.44828e1 2.0957936e4 2.0957936e4
1.3655177e2 7.44828e1 2.4194081e4 2.4194081e4
1.4896556e2 7.44828e1 2.7738438e4 2.7738438e4
1.6137935e2 7.44828e1 3.1590993e4 3.1590993e4
1.7379314e2 7.44828e1 3.575176e4 3.575176e4
1.8620692e2 7.44828e1 4.0220723e4 4.0220723e4
1.9862071e2 7.44828e1 4.4997899e4 4.4997899e4
2.110345e2 7.44828e1 5.0083272e4 5.0083272e4
2.2344829e2 7.44828e1 5.5476842e4 5.5476842e4
2.3586208e2 7.44828e1 6.1178624e4 6.1178624e4
2.4827586e2 7.44828e1 6.7188618e4 6.7188618e4
2.6068965e2 7.44828e1 7.350681e4 7.350681e4
2.7310344e2 7.44828e1 8.0133199e4 8.0133199e4
2.8551723e2 7.44828e1 8.70678e4 8.70678e4
2.9793102e2 7.44828e1 9.4310612e4 9.4310612e4
3.103448e2 7.44828e1 1.01861607e5 1.01861607e5
3.2275859e2 7.44828e1 1.0972081e5 1.0972081e5
3.3517238e2 7.44828e1 1.1788823e5 1.1788823e5
3.4758617e2 7.44828e1 1.2636388e5 1.2636388e5
3.5999995e2 7.44828e1 1.3514775e5 1.3514775e5

0.0e0 8.68966e1 7.5510208e3 7.5510208e3
1.24138e1 8.68966e1 7.7051233e3 7.7051233e3
2.48276e1 8.68966e1 8.1674309e3 8.1674309e3
3.72414e1 8.68966e1 8.9379425e3 8.9379425e3
4.96552e1 8.68966e1 1.00166595e4 1.00166595e4
6.2069e1 8.68966e1 1.14035812e4 1.14035812e4
7.44828e1 8.68966e1 1.30987091e4 1.30987091e4
8.68966e1 8.68966e1 1.51020416e4 1.51020416e4
9.93104e1 8.68966e1 1.74135757e4 1.74135757e4
1.117242e2 8.68966e1 2.003332e4 2.003332e4
1.2413799e2 8.68966e1 2.2961269e4 2.2961269e4
1.3655177e2 8.68966e1 2.6197414e4 2.6197414e4
1.4896556e2 8.68966e1 2.9741771e4 2.9741771e4
1.6137935e2 8.68966e1 3.3594325e4 3.3594325e4
1.7379314e2 8.68966e1 3.7755092e4 3.7755092e4
1.8620692e2 8.68966e1 4.2224055e4 4.2224055e4
1.9862071e2 8.68966e1 4.7001231e4 4.7001231e4
2.110345e2 8.68966e1 5.2086604e4 5.2086604e4
2.2344829e2 8.68966e1 5.7480174e4 5.7480174e4
2.3586208e2 8.68966e1 6.3181956e4 6.3181956e4
2.4827586e2 8.68966e1 6.9191951e4 6.9191951e4
2.6068965e2 8.68966e1 7.5510143e4 7.5510143e4
2.7310344e2 8.68966e1 8.2136531e4 8.2136531e4
2.8551723e2 8.68966e1 8.9071132e4 8.9071132e4
2.9793102e2 8.68966e1 9.6313945e4 9.6313945e4
3.103448e2 8.68966e1 1.0386494e5 1.0386494e5
3.2275859e2 8.68966e1 1.1172414e5 1.1172414e5
3.3517238e2 8.68966e1 1.1989156e5 1.1989156e5
3.4758617e2 8.68966e1 1.283672e5 1.283672e5
3.5999995e2 8.68966e1 1.3715108e5 1.3715108e5

0.0e0 9.93104e1 9.862555e3 9.862555e3
1.24138e1 9.93104e1 1.00166574e4 1.00166574e4
2.48276e1 9.93104e1 1.0478965e4 1.0478965e4
3.72414e1 9.93104e1 1.12494766e4 1.12494766e4
4.96552e1 9.93104e1 1.23281937e4 1.23281937e4
6.2069e1 9.93104e1 1.37151154e4 1.37151154e4
7.44828e1 9.93104e1 1.54102432e4 1.54102432e4
8.68966e1 9.93104e1 1.74135757e4 1.74135757e4
9.93104e1 9.93104e1 1.97251099e4 1.97251099e4
1.117242e2 9.93104e1 2.2344855e4 2.2344855e4
1.2413799e2 9.93104e1 2.5272803e4 2.5272803e4
1.3655177e2 9.93104e1 2.8508948e4 2.8508948e4
1.4896556e2 9.93104e1 3.2053305e4 3.2053305e4
1.6137935e2 9.93104e1 3.590586e4 3.590586e4
1.7379314e2 9.93104e1 4.0066626e4 4.0066626e4
1.8620692e2 9.93104e1 4.453559e4 4.453559e4
1.9862071e2 9.93104e1 4.9312766e4 4.9312766e4
2.110345e2 9.93104e1 5.4398138e4 5.4398138e4
2.2344829e2 9.93104e1 5.9791708e4 5.9791708e4
2.3586208e2 9.93104e1 6.549349e4 6.549349e4
2.4827586e2 9.93104e1 7.1503485e4 7.1503485e4
2.6068965e2 9.93104e1 7.7821677e4 7.7821677e4
2.7310344e2 9.93104e1 8.4448065e4 8.4448065e4
2.8551723e2 9.93104e1 9.1382666e4 9.1382666e4
2.9793102e2 9.93104e1 9.8625479e4 9.8625479e4
3.103448e2 9.93104e1 1.06176474e5 1.06176474e5
3.2275859e2 9.93104e1 1.1403568e5 1.1403568e5
3.3517238e2 9.93104e1 1.222031e5 1.222031e5
3.4758617e2 9.93104e1 1.3067874e5 1.3067874e5
3.5999995e2 9.93104e1 1.3946262e5 1.3946262e5

0.0e0 1.117242e2 1.24823e4 1.24823e4
1.24138e1 1.117242e2 1.2636401e4 1.2636401e4
2.48276e1 1.117242e2 1.3098709e4 1.3098709e4
3.72414e1 1.117242e2 1.3869221e4 1.3869221e4
4.96552e1 1.117242e2 1.4947939e4 1.4947939e4
6.2069e1 1.117242e2 1.633486e4 1.633486e4
7.44828e1 1.117242e2 1.8029988e4 1.8029988e4
8.68966e1 1.117242e2 2.003332e4 2.003332e4
9.93104e1 1.117242e2 2.2344855e4 2.2344855e4
1.117242e2 1.117242e2 2.49646e4 2.49646e4
1.2413799e2 1.117242e2 2.7892548e4 2.7892548e4
1.3655177e2 1.117242e2 3.1128693e4 3.1128693e4
1.4896556e2 1.117242e2 3.467305e4 3.467305e4
1.6137935e2 1.117242e2 3.8525604e4 3.8525604e4
1.7379314e2 1.117242e2 4.2686371e4 4.2686371e4
1.8620692e2 1.117242e2 4.7155334e4 4.7155334e4
1.9862071e2 1.117242e2 5.193251e4 5.193251e4
2.110345e2 1.117242e2 5.7017883e4 5.7017883e4
2.2344829e2 1.117242e2 6.2411453e4 6.2411453e4
2.3586208e2 1.117242e2 6.8113235e4 6.8113235e4
2.4827586e2 1.117242e2 7.412323e4 7.412323e4
2.6068965e2 1.117242e2 8.0441422e4 8.0441422e4
2.7310344e2 1.117242e2 8.706781e4 8.706781e4
2.8551723e2 1.117242e2 9.4002411e4 9.4002411e4
2.9793102e2 1.117242e2 1.01245224e5 1.01245224e5
3.103448e2 1.117242e2 1.08796219e5 1.08796219e5
3.2275859e2 1.117242e2 1.1665543e5 1.1665543e5
3.3517238e2 1.117242e2 1.2482285e5 1.2482285e5
3.4758617e2 1.117242e2 1.332985e5 1.332985e5
3.5999995e2 1.117242e2 1.4208237e5 1.4208237e5

0.0e0 1.2413799e2 1.5410248e4 1.5410248e4
1.24138e1 1.2413799e2 1.556435e4 1.556435e4
2.48276e1 1.2413799e2 1.6026657e4 1.6026657e4
3.72414e1 1.2413799e2 1.679717e4 1.679717e4
4.96552e1 1.2413799e2 1.7875887e4 1.7875887e4
6.2069e1 1.2413799e2 1.9262808e4 1.9262808e4
7.44828e1 1.2413799e2 2.0957936e4 2.0957936e4
8.68966e1 1.2413799e2 2.2961269e4 2.2961269e4
9.93104e1 1.2413799e2 2.5272803e4 2.5272803e4
1.117242e2 1.2413799e2 2.7892548e4 2.7892548e4
1.2413799e2 1.2413799e2 3.0820496e4 3.0820496e4
1.3655177e2 1.2413799e2 3.405664e4 3.405664e4
1.4896556e2 1.2413799e2 3.7600998e4 3.7600998e4
1.6137935e2 1.2413799e2 4.1453552e4 4.1453552e4
1.7379314e2 1.2413799e2 4.5614319e4 4.5614319e4
1.8620692e2 1.2413799e2 5.0083282e4 5.0083282e4
1.9862071e2 1.2413799e2 5.4860458e4 5.4860458e4
2.110345e2 1.2413799e2 5.9945831e4 5.9945831e4
2.2344829e2 1.2413799e2 6.5339401e4 6.5339401e4
2.3586208e2 1.2413799e2 7.1041183e4 7.1041183e4
2.4827586e2 1.2413799e2 7.7051178e4 7.7051178e4
2.6068965e2 1.2413799e2 8.336937e4 8.336937e4
2.7310344e2 1.2413799e2 8.9995758e4 8.9995758e4
2.8551723e2 1.2413799e2 9.6930359e4 9.6930359e4
2.9793102e2 1.2413799e2 1.04173172e5 1.04173172e5
3.103448e2 1.2413799e2 1.11724167e5 1.11724167e5
3.2275859e2 1.2413799e2 1.1958337e5 1.1958337e5
3.3517238e2 1.2413799e2 1.277508e5 1.277508e5
3.4758617e2 1.2413799e2 1.3622644e5 1.3622644e5
3.5999995e2 1.2413799e2 1.4501031e5 1.4501031e5

0.0e0 1.3655177e2 1.8646393e4 1.8646393e4
1.24138e1 1.3655177e2 1.8800494e4 1.8800494e4
2.48276e1 1.3655177e2 1.9262802e4 1.9262802e4
3.72414e1 1.3655177e2 2.0033315e4 2.0033315e4
4.96552e1 1.3655177e2 2.1112032e4 2.1112032e4
6.2069e1 1.3655177e2 2.2498953e4 2.2498953e4
7.44828e1 1.3655177e2 2.4194081e4 2.4194081e4
8.68966e1 1.3655177e2 2.6197414e4 2.6197414e4
9.93104e1 1.3655177e2 2.8508948e4 2.8508948e4
1.117242e2 1.3655177e2 3.1128693e4 3.1128693e4
1.2413799e2 1.3655177e2 3.405664e4 3.405664e4
1.3655177e2 1.3655177e2 3.7292786e4 3.7292786e4
1.4896556e2 1.3655177e2 4.0837143e4 4.0837143e4
1.6137935e2 1.3655177e2 4.4689697e4 4.4689697e4
1.7379314e2 1.3655177e2 4.8850464e4 4.8850464e4
1.8620692e2 1.3655177e2 5.3319427e4 5.3319427e4
1.9862071e2 1.3655177e2 5.8096603e4 5.8096603e4
2.110345e2 1.3655177e2 6.3181976e4 6.3181976e4
2.2344829e2 1.3655177e2 6.8575546e4 6.8575546e4
2.3586208e2 1.3655177e2 7.4277328e4 7.4277328e4
2.4827586e2 1.3655177e2 8.0287323e4 8.0287323e4
2.6068965e2 1.3655177e2 8.6605515e4 8.6605515e4
2.7310344e2 1.3655177e2 9.3231903e4 9.3231903e4
2.8551723e2 1.3655177e2 1.00166504e5 1.00166504e5
2.9793102e2 1.3655177e2 1.07409317e5 1.07409317e5
3.103448e2 1.3655177e2 1.14960312e5 1.14960312e5
3.2275859e2 1.3655177e2 1.2281952e5 1.2281952e5
3.3517238e2 1.3655177e2 1.3098694e5 1.3098694e5
3.4758617e2 1.3655177e2 1.3946259e5 1.3946259e5
3.5999995e2 1.3655177e2 1.4824646e5 1.4824646e5

0.0e0 1.4896556e2 2.219075e4 2.219075e4
1.24138e1 1.4896556e2 2.2344852e4 2.2344852e4
2.48276e1 1.4896556e2 2.280716e4 2.280716e4
3.72414e1 1.4896556e2 2.3577672e4 2.3577672e4
4.96552e1 1.4896556e2 2.4656389e4 2.4656389e4
6.2069e1 1.4896556e2 2.604331e4 2.604331e4
7.44828e1 1.4896556e2 2.7738438e4 2.7738438e4
8.68966e1 1.4896556e2 2.9741771e4 2.9741771e4
9.93104e1 1.4896556e2 3.2053305e4 3.2053305e4
1.117242e2 1.4896556e2 3.467305e4 3.467305e4
1.2413799e2 1.4896556e2 3.7600998e4 3.7600998e4
1.3655177e2 1.4896556e2 4.0837143e4 4.0837143e4
1.4896556e2 1.4896556e2 4.43815e4 4.43815e4
1.6137935e2 1.4896556e2 4.8234055e4 4.8234055e4
1.7379314e2 1.4896556e2 5.2394821e4 5.2394821e4
1.8620692e2 1.4896556e2 5.6863785e4 5.6863785e4
1.9862071e2 1.4896556e2 6.164096e4 6.164096e4
2.110345e2 1.4896556e2 6.6726334e4 6.6726334e4
2.2344829e2 1.4896556e2 7.2119904e4 7.2119904e4
2.3586208e2 1.4896556e2 7.7821686e4 7.7821686e4
2.4827586e2 1.4896556e2 8.383168e4 8.383168e4
2.6068965e2 1.4896556e2 9.0149872e4 9.0149872e4
2.7310344e2 1.4896556e2 9.677626e4 9.677626e4
2.8551723e2 1.4896556e2 1.03710861e5 1.03710861e5
2.9793102e2 1.4896556e2 1.10953674e5 1.10953674e5
3.103448e2 1.4896556e2 1.18504669e5 1.18504669e5
3.2275859e2 1.4896556e2 1.2636388e5 1.2636388e5
3.3517238e2 1.4896556e2 1.345313e5 1.345313e5
3.4758617e2 1.4896556e2 1.4300694e5 1.4300694e5
3.5999995e2 1.4896556e2 1.5179082e5 1.5179082e5

0.0e0 1.6137935e2 2.6043304e4 2.6043304e4
1.24138e1 1.6137935e2 2.6197406e4 2.6197406e4
2.48276e1 1.6137935e2 2.6659714e4 2.6659714e4
3.72414e1 1.6137935e2 2.7430226e4 2.7430226e4
4.96552e1 1.6137935e2 2.8508943e4 2.8508943e4
6.2069e1 1.6137935e2 2.9895865e4 2.9895865e4
7.44828e1 1.6137935e2 3.1590993e4 3.1590993e4
8.68966e1 1.6137935e2 3.3594325e4 3.3594325e4
9.93104e1 1.6137935e2 3.590586e4 3.590586e4
1.117242e2 1.6137935e2 3.8525604e4 3.8525604e4
1.2413799e2 1.6137935e2 4.1453552e4 4.1453552e4
1.3655177e2 1.6137935e2 4.4689697e4 4.4689697e4
1.4896556e2 1.6137935e2 4.8234055e4 4.8234055e4
1.6137935e2 1.6137935e2 5.2086609e4 5.2086609e4
1.7379314e2 1.6137935e2 5.6247375e4 5.6247375e4
1.8620692e2 1.6137935e2 6.0716339e4 6.0716339e4
1.9862071e2 1.6137935e2 6.5493515e4 6.5493515e4
2.110345e2 1.6137935e2 7.0578888e4 7.0578888e4
2.2344829e2 1.6137935e2 7.5972458e4 7.5972458e4
2.3586208e2 1.6137935e2 8.167424e4 8.167424e4
2.4827586e2 1.6137935e2 8.7684235e4 8.7684235e4
2.6068965e2 1.6137935e2 9.4002426e4 9.4002426e4
2.7310344e2 1.6137935e2 1.00628815e5 1.00628815e5
2.8551723e2 1.6137935e2 1.07563416e5 1.07563416e5
2.9793102e2 1.6137935e2 1.14806229e5 1.14806229e5
3.103448e2 1.6137935e2 1.22357224e5 1.22357224e5
3.2275859e2 1.6137935e2 1.3021643e5 1.3021643e5
3.3517238e2 1.6137935e2 1.3838385e5 1.3838385e5
3.4758617e2 1.6137935e2 1.468595e5 1.468595e5
3.5999995e2 1.6137935e2 1.5564337e5 1.5564337e5

0.0e0 1.7379314e2 3.0204071e4 3.0204071e4
1.24138e1 1.7379314e2 3.0358173e4 3.0358173e4
2.48276e1 1.7379314e2 3.082048e4 3.082048e4
3.72414e1 1.7379314e2 3.1590993e4 3.1590993e4
4.96552e1 1.7379314e2 3.266971e4 3.266971e4
6.2069e1 1.7379314e2 3.4056631e4 3.4056631e4
7.44828e1 1.7379314e2 3.575176e4 3.575176e4
8.68966e1 1.7379314e2 3.7755092e4 3.7755092e4
9.93104e1 1.7379314e2 4.0066626e4 4.0066626e4
1.117242e2 1.7379314e2 4.2686371e4 4.2686371e4
1.2413799e2 1.7379314e2 4.5614319e4 4.5614319e4
1.3655177e2 1.7379314e2 4.8850464e4 4.8850464e4
1.4896556e2 1.7379314e2 5.2394821e4 5.2394821e4
1.6137935e2 1.7379314e2 5.6247375e4 5.6247375e4
1.7379314e2 1.7379314e2 6.0408142e4 6.0408142e4
1.8620692e2 1.7379314e2 6.4877106e4 6.4877106e4
1.9862071e2 1.7379314e2 6.9654282e4 6.9654282e4
2.110345e2 1.7379314e2 7.4739655e4 7.4739655e4
2.2344829e2 1.7379314e2 8.0133224e4 8.0133224e4
2.3586208e2 1.7379314e2 8.5835007e4 8.5835007e4
2.4827586e2 1.7379314e2 9.1845001e4 9.1845001e4
2.6068965e2 1.7379314e2 9.8163193e4 9.8163193e4
2.7310344e2 1.7379314e2 1.04789581e5 1.04789581e5
2.8551723e2 1.7379314e2 1.11724182e5 1.11724182e5
2.9793102e2 1.7379314e2 1.18966995e5 1.18966995e5
3.103448e2 1.7379314e2 1.2651799e5 1.2651799e5
3.2275859e2 1.7379314e2 1.343772e5 1.343772e5
3.3517238e2 1.7379314e2 1.4254462e5 1.4254462e5
3.4758617e2 1.7379314e2 1.5102026e5 1.5102026e5
3.5999995e2 1.7379314e2 1.5980414e5 1.5980414e5

0.0e0 1.8620692e2 3.4673035e4 3.4673035e4
1.24138e1 1.8620692e2 3.4827136e4 3.4827136e4
2.48276e1 1.8620692e2 3.5289444e4 3.5289444e4
3.72414e1 1.8620692e2 3.6059956e4 3.6059956e4
4.96552e1 1.8620692e2 3.7138673e4 3.7138673e4
6.2069e1 1.8620692e2 3.8525595e4 3.8525595e4
7.44828e1 1.8620692e2 4.0220723e4 4.0220723e4
8.68966e1 1.8620692e2 4.2224055e4 4.2224055e4
