1.400000000000000000e+01,-1.096683028236170543e+01,-6.697416761205188251e+00,-1.344054131319017742e+00,-1.344054131319014189e+00,1.732209665196099868e+00,3.853169966244281319e+00,6.054054131319016818e+00,6.054054131319018595e+00,9.216000526038758522e+00,1.190286688608776444e+01
1.500000000000000000e+01,-1.098624823155382124e+01,-6.656459769842574481e+00,-1.336065328490947390e+00,-1.336065328490945170e+00,1.738349635694926620e+00,3.859057663295160534e+00,6.046065328490946911e+00,6.046065328490948687e+00,9.203568770932033516e+00,1.188173193147427753e+01
1.600000000000000000e+01,-1.100658333798596189e+01,-6.613122842426097492e+00,-1.327549227252019293e+00,-1.327549227252016628e+00,1.744891814260454366e+00,3.865308112241315985e+00,6.037549227252015704e+00,6.037549227252018369e+00,9.190296166311359372e+00,1.185921008759893525e+01
1.700000000000000000e+01,-1.102777166059392222e+01,-6.567474553402519177e+00,-1.318510595167332156e+00,-1.318510595167329491e+00,1.751831449689055908e+00,3.871913032111796049e+00,6.028510595167329456e+00,6.028510595167332120e+00,9.176186043061647979e+00,1.183531568913394949e+01
1.800000000000000000e+01,-1.104974999455091833e+01,-6.519583072092802745e+00,-1.308954519442386166e+00,-1.308954519442383946e+00,1.759163323537133339e+00,3.878863726168867654e+00,6.018954519442383244e+00,6.018954519442387685e+00,9.161241958524644957e+00,1.181006405841307583e+01
1.900000000000000000e+01,-1.107245623831726178e+01,-6.469515801805042265e+00,-1.298886409252810070e+00,-1.298886409252808960e+00,1.766881720620816498e+00,3.886151102711999261e+00,6.008886409252808036e+00,6.008886409252811589e+00,9.145467699796615335e+00,1.178347151699287565e+01
2.000000000000000000e+01,-1.109582969984507628e+01,-6.417339080208710911e+00,-1.288311998234842104e+00,-1.288311998234841438e+00,1.774980397857510050e+00,3.893765696782085062e+00,5.998311998234835407e+00,5.998311998234842513e+00,9.128867287605109127e+00,1.175555539780908632e+01
2.100000000000000000e+01,-1.111981134529470339e+01,-6.363117937622444487e+00,-1.277237347139311918e+00,-1.277237347139311030e+00,1.783452551449943746e+00,3.901697692727274625e+00,5.987237347139312327e+00,5.987237347139312327e+00,9.111444980847281272e+00,1.172633405789263783e+01
2.200000000000000000e+01,-1.114434399458265190e+01,-6.306915908906087331e+00,-1.265668846651941459e+00,-1.265668846651939683e+00,1.792290782409164507e+00,3.909936947595285872e+00,5.975668846651937649e+00,5.975668846651939425e+00,9.093205281881207469e+00,1.169582689160307432e+01
2.300000000000000000e+01,-1.116937246868864264e+01,-6.248794894040733183e+00,-1.253613220382499449e+00,-1.253613220382497673e+00,1.801487060407970020e+00,3.918473015321128461e+00,5.963613220382494973e+00,5.963613220382496749e+00,9.074152942671881661e+00,1.166405434432839705e+01
2.400000000000000000e+01,-1.119484369395843970e+01,-6.188815062173076420e+00,-1.241077528025337440e+00,-1.241077528025335219e+00,1.811032685951909471e+00,3.927295171683804487e+00,5.951077528025335184e+00,5.951077528025340513e+00,9.054292971904111198e+00,1.163103792659168789e+01
2.500000000000000000e+01,-1.122070676870555594e+01,-6.127034793834889470e+00,-1.228069168693492808e+00,-1.228069168693492363e+00,1.820918250850401821e+00,3.936392440010044513e+00,5.938069168693492550e+00,5.938069168693495214e+00,9.033630643186096876e+00,1.159680022849390646e+01
2.600000000000000000e+01,-1.124691299729506433e+01,-6.063510656170679525e+00,-1.214595884428308459e+00,-1.214595884428307571e+00,1.831133596966753485e+00,3.945753617608379837e+00,5.924595884428304871e+00,5.924595884428306647e+00,9.012171504479583817e+00,1.156136493441102608e+01
2.700000000000000000e+01,-1.127341589663641663e+01,-5.998297406263809251e+00,-1.200665763886107795e+00,-1.200665763886106463e+00,1.841667773222291027e+00,3.955367302921683148e+00,5.910665763886105317e+00,5.910665763886108870e+00,8.989921388905717237e+00,1.152475683785053917e+01
2.800000000000000000e+01,-1.130017117966323603e+01,-5.931448018003291800e+00,-1.186287246203034940e+00,-1.186287246203034051e+00,1.852508990827900215e+00,3.965221923391404779e+00,5.896287246203036680e+00,5.896287246203038457e+00,8.966886427088867961e+00,1.148700185635835425e+01
2.900000000000000000e+01,-1.132713671997291094e+01,-5.863013728339718789e+00,-1.171469125038499870e+00,-1.171469125038498538e+00,1.863644576714867718e+00,3.975305764031269007e+00,5.881469125038497836e+00,5.881469125038501389e+00,8.943073061215169872e+00,1.144812704635133116e+01
3.000000000000000000e+01,-1.135427250136681288e+01,-5.793044099214443854e+00,-1.156220552797136536e+00,-1.156220552797135204e+00,1.875060925137767898e+00,3.985606996712537597e+00,5.866220552797135390e+00,5.866220552797138055e+00,8.918488060996782707e+00,1.140816061773416301e+01
3.100000000000000000e+01,-1.138154055559446221e+01,-5.721587091885269594e+00,-1.140551045028205923e+00,-1.140551045028204147e+00,1.886743447424835685e+00,3.996113710166425914e+00,5.850551045028204555e+00,5.850551045028208108e+00,8.893138541747633852e+00,1.136713194814082506e+01
3.200000000000000000e+01,-1.140890489117973949e+01,-5.648689150801100567e+00,-1.124470485000561348e+00,-1.124470485000558906e+00,1.898676519856456801e+00,4.006813940711857036e+00,5.834470485000558426e+00,5.834470485000563755e+00,8.867031984790877175e+00,1.132507159662164398e+01
3.300000000000000000e+01,-1.143633141580410140e+01,-5.574395294584010507e+00,-1.107989128450074690e+00,-1.107989128450070693e+00,1.910843429660914250e+00,4.017695703718100475e+00,5.817989128450072656e+00,5.817989128450075320e+00,8.840176260432407673e+00,1.128201131657668910e+01
3.400000000000000000e+01,-1.146378785434907677e+01,-5.498749212053932744e+00,-1.091117608495228763e+00,-1.091117608495226543e+00,1.923226319128720663e+00,4.028747025811610705e+00,5.801117608495227174e+00,5.801117608495228062e+00,8.812579653748132458e+00,1.123798406771454239e+01
3.500000000000000000e+01,-1.149124366436189604e+01,-5.421793361573787884e+00,-1.073866940715054064e+00,-1.073866940715051399e+00,1.935806127863321180e+00,4.039955977834237544e+00,5.783866940715048699e+00,5.783866940715054916e+00,8.784250893444335517e+00,1.119302402679378616e+01
3.600000000000000000e+01,-1.151866995040446895e+01,-5.343569072301523448e+00,-1.056248528381885876e+00,-1.056248528381884988e+00,1.948562533208068270e+00,4.051310708555296181e+00,5.766248528381886729e+00,5.766248528381887617e+00,8.755199184060373341e+00,1.114716659688225420e+01
3.700000000000000000e+01,-1.154603937847941886e+01,-5.264116646206950634e+00,-1.038274167839561501e+00,-1.038274167839557505e+00,1.961473888917197650e+00,4.062799479132592317e+00,5.748274167839559468e+00,5.748274167839564797e+00,8.725434241789820078e+00,1.110044841484675437e+01
3.800000000000000000e+01,-1.157332609149269054e+01,-5.183475459952073372e+00,-1.019956054015424218e+00,-1.019956054015422442e+00,1.974517162173832441e+00,4.074410698306591527e+00,5.729956054015420186e+00,5.729956054015422851e+00,8.694966334199614622e+00,1.105290735676471847e+01
3.900000000000000000e+01,-1.160050562651172967e+01,-5.101684065940423451e+00,-1.001306786052080122e+00,-1.001306786052078790e+00,1.987667869101440887e+00,4.086132958296809115e+00,5.711306786052077200e+00,5.711306786052078976e+00,8.663806324124857738e+00,1.100458254092904298e+01
4.000000000000000000e+01,-1.162755483440562188e+01,-5.018780292021496336e+00,-9.823393730420886261e-01,-9.823393730420864056e-01,2.000900008968012234e+00,4.097955071350038558e+00,5.692339373042086592e+00,5.692339373042088368e+00,8.631965718009979582e+00,1.095551432809908121e+01
4.100000000000000000e+01,-1.165445180230849331e+01,-4.934801339489709449e+00,-9.630672398455975003e-01,-9.630672398455961680e-01,2.014185997345875112e+00,4.109866106864671131e+00,5.673067239845594578e+00,5.673067239845596355e+00,8.599456718951740797e+00,1.090574431863590554e+01
4.200000000000000000e+01,-1.168117577922515693e+01,-4.849783879149992316e+00,-9.435042329675502604e-01,-9.435042329675498163e-01,2.027496598565774022e+00,4.121855428984188663e+00,5.653504232967550003e+00,5.653504232967550891e+00,8.566292284676334745e+00,1.085531534614885452e+01
4.300000000000000000e+01,-1.170770710499686018e+01,-4.763764145333579059e+00,-9.236646264671676265e-01,-9.236646264671665163e-01,2.040800857893076525e+00,4.133912734514512799e+00,5.633664626467170145e+00,5.633664626467171033e+00,8.532486190649001045e+00,1.080427146727385512e+01
4.400000000000000000e+01,-1.173402714276101122e+01,-4.676778027844425090e+00,-9.035631278681061085e-01,-9.035631278681041101e-01,2.054066033958452664e+00,4.146028090973802982e+00,5.613563127868102853e+00,5.613563127868105518e+00,8.498053098468469457e+00,1.075265794720471568e+01
4.500000000000000000e+01,-1.176011821497169763e+01,-4.588861161898122987e+00,-8.832148840329845374e-01,-8.832148840329832051e-01,2.067257532095864825e+00,4.158191974528572032e+00,5.593214884032979839e+00,5.593214884032985168e+00,8.463008629639126923e+00,1.070052124060625864e+01
4.600000000000000000e+01,-1.178596354299236637e+01,-4.500049016186645545e+00,-8.626354869607305575e-01,-8.626354869607294473e-01,2.080338839379695770e+00,4.170395307506181481e+00,5.572635486960730411e+00,5.572635486960732187e+00,8.427369444738683768e+00,1.064790896755444649e+01
4.700000000000000000e+01,-1.181154719022890376e+01,-4.410376979264011510e+00,-8.418409794593930684e-01,-8.418409794593912920e-01,2.093271462310220876e+00,4.182629495100042227e+00,5.551840979459391257e+00,5.551840979459393921e+00,8.391153327906744508e+00,1.059486988417590325e+01
4.800000000000000000e+01,-1.183685400873746474e+01,-4.319880444503385597e+00,-8.208478606408521339e-01,-8.208478606408510236e-01,2.106014868274544760e+00,4.194886460800185013e+00,5.530847860640852431e+00,5.530847860640854208e+00,8.354379276469323656e+00,1.054145384769680760e+01
4.900000000000000000e+01,-1.186186958921506651e+01,-4.228594893926617360e+00,-7.996730911769348582e-01,-7.996730911769328598e-01,2.118526432108259527e+00,4.207158679987905714e+00,5.509673091176934712e+00,5.509673091176939153e+00,8.317067595383841550e+00,1.048771177566166379e+01
5.000000000000000000e+01,-1.188658021426158307e+01,-4.136555981255273018e+00,-7.783340982490215554e-01,-7.783340982490195570e-01,2.130761389301858433e+00,4.219439211030097781e+00,5.488334098249019632e+00,5.488334098249022297e+00,8.279239996038963767e+00,1.043369559914593481e+01
5.100000000000000000e+01,-1.191097281478789682e+01,-4.043799614578556856e+00,-7.568487801151521088e-01,-7.568487801151505545e-01,2.142672797634688209e+00,4.231721723096380394e+00,5.466848780115150852e+00,5.466848780115152628e+00,8.240919698772749769e+00,1.037945820986263890e+01
5.200000000000000000e+01,-1.193503492943497335e+01,-3.950362039081432908e+00,-7.352355102100109896e-01,-7.352355102100083251e-01,2.154211509275883785e+00,4.244000519803764249e+00,5.445235510210008734e+00,5.445235510210010510e+00,8.202131538283056855e+00,1.032505340115369918e+01
5.300000000000000000e+01,-1.195875466686274535e+01,-3.856279920326397548e+00,-7.135131406837926793e-01,-7.135131406837913470e-01,2.165326155664315078e+00,4.256270557670019272e+00,5.423513140683787093e+00,5.423513140683793310e+00,8.162902070896199902e+00,1.027053580295859980e+01
5.400000000000000000e+01,-1.198212067076475407e+01,-3.761590428636716332e+00,-6.917010052761980443e-01,-6.917010052761958239e-01,2.175963147762984384e+00,4.268527458233465133e+00,5.401701005276191125e+00,5.401701005276196454e+00,8.123259682438446205e+00,1.021596081096657471e+01
5.500000000000000000e+01,-1.200512208746331844e+01,-3.666331325190686385e+00,-6.698189214112053591e-01,-6.698189214112040268e-01,2.186066694573109981e+00,4.280767512577432932e+00,5.379818921411202659e+00,5.379818921411208876e+00,8.083234695222405009e+00,1.016138451028105116e+01
5.600000000000000000e+01,-1.202774853594122284e+01,-3.570541050505607661e+00,-6.478871913873873734e-01,-6.478871913873860411e-01,2.195578843081221532e+00,4.292987676888530224e+00,5.357887191387384895e+00,5.357887191387384895e+00,8.042859472424364498e+00,1.010686359405271695e+01
5.700000000000000000e+01,-1.204999008016844186e+01,-3.474258816072159473e+00,-6.259266025269569766e-01,-6.259266025269552003e-01,2.204439543090234821e+00,4.305185557587096312e+00,5.335926602526951612e+00,5.335926602526957829e+00,8.002168517895549726e+00,1.005245527766772540e+01
5.800000000000000000e+01,-1.207183720358536583e+01,-3.377524699994541191e+00,-6.039584261349731920e-01,-6.039584261349716376e-01,2.212586740642684013e+00,4.317359384503765440e+00,5.313958426134970381e+00,5.313958426134974822e+00,7.961198569228903565e+00,9.998217209204556255e+00
5.900000000000000000e+01,-1.209328078560908537e+01,-3.280379747605290497e+00,-5.820044151079238892e-01,-5.820044151079196704e-01,2.219956503967965400e+00,4.329507970549349771e+00,5.292004415107920856e+00,5.292004415107925297e+00,7.919988681705694589e+00,9.944207376991359482e+00
6.000000000000000000e+01,-1.211431208003348559e+01,-3.182866078158170353e+00,-5.600868000186625117e-01,-5.600868000186610685e-01,2.226483186063484165e+00,4.341630656345875749e+00,5.270086800018662920e+00,5.270086800018666473e+00,7.878580300582092910e+00,9.890484015200200929e+00
6.100000000000000000e+01,-1.213492269519937850e+01,-3.085026998864520476e+00,-5.382282834924688730e-01,-5.382282834924642101e-01,2.232099628138407343e+00,4.353727238367368635e+00,5.248228283492462509e+00,5.248228283492465174e+00,7.837017319060208820e+00,9.837105508497906214e+00
6.200000000000000000e+01,-1.215510457581650350e+01,-2.986907127732736811e+00,-5.164520326769608261e-01,-5.164520326769594938e-01,2.236737408195406118e+00,4.365797879290629346e+00,5.226452032676959902e+00,5.226452032676967896e+00,7.795346119233213855e+00,9.784130296829999907e+00
6.300000000000000000e+01,-1.217484998632475524e+01,-2.888552526905999507e+00,-4.947816695972951373e-01,-4.947816695972941381e-01,2.240327138990359845e+00,4.377842999489520714e+00,5.204781669597290161e+00,5.204781669597292826e+00,7.753615593312851217e+00,9.731616781438024333e+00
6.400000000000000000e+01,-1.219415149568747303e+01,-2.790010848477880501e+00,-4.732412591772334753e-01,-4.732412591772303667e-01,2.242798819485674500e+00,4.389863148929570968e+00,5.183241259177233218e+00,5.183241259177237659e+00,7.711877142553709596e+00,9.679623233196410936e+00
6.500000000000000000e+01,-1.221300196351581313e+01,-2.691331495111935368e+00,-4.518552946974997431e-01,-4.518552946974973006e-01,2.244082243698610313e+00,4.401858859138594759e+00,5.161855294697494045e+00,5.161855294697498486e+00,7.670184651490947303e+00,9.628207704299605041e+00
6.600000000000000000e+01,-1.223139452742796962e+01,-2.592565798212763450e+00,-4.306486804547218772e-01,-4.306486804547195457e-01,2.244107470550166017e+00,4.413830475444552093e+00,5.140648680454718900e+00,5.140648680454719788e+00,7.628594435415930519e+00,9.577427944230091583e+00
6.700000000000000000e+01,-1.224932259155309211e+01,-2.493767216911881857e+00,-4.096467113786151915e-01,-4.096467113786149694e-01,2.242805357960063084e+00,4.425777970279957785e+00,5.119646711378617709e+00,5.119646711378617709e+00,7.587165159430313111e+00,9.527341320794635138e+00
6.800000000000000000e+01,-1.226677981609466528e+01,-2.394991561762084054e+00,-3.888750493617535442e-01,-3.888750493617524340e-01,2.240108164042009076e+00,4.437700739042160336e+00,5.098875049361748957e+00,5.098875049361750733e+00,7.545957727942933957e+00,9.478004746829640226e+00
6.900000000000000000e+01,-1.228376010787311756e+01,-2.296297247809801156e+00,-3.683596960559986089e-01,-3.683596960559939459e-01,2.235950217877681556e+00,4.449597380754094722e+00,5.078359696055994910e+00,5.078359696055998462e+00,7.505035144098037847e+00,9.429474612953109514e+00
7.000000000000000000e+01,-1.230025761177253507e+01,-2.197745582667802733e+00,-3.481269618933862664e-01,-3.481269618933848231e-01,2.230268662054336826e+00,4.461465466566235882e+00,5.058126961893385065e+00,5.058126961893389506e+00,7.464462339334238195e+00,9.381806726485516279e+00
7.100000000000000000e+01,-1.231626670302063786e+01,-2.099401096386984023e+00,-3.282034310969043078e-01,-3.282034310969023094e-01,2.223004269024700275e+00,4.473301299948080789e+00,5.038203431096903273e+00,5.038203431096904161e+00,7.424305974050075640e+00,9.335056256384762108e+00
7.200000000000000000e+01,-1.233178198023604644e+01,-2.001331921378425083e+00,-3.086159224594921535e-01,-3.086159224594896000e-01,2.214102333496235087e+00,4.485099673202054937e+00,5.018615922459488843e+00,5.018615922459491507e+00,7.384634211164765816e+00,9.289277683751405945e+00
7.300000000000000000e+01,-1.234679825918052032e+01,-1.903610232433435634e+00,-2.893914456880646302e-01,-2.893914456880632979e-01,2.203513643607392769e+00,4.496853625656783038e+00,4.999391445688062596e+00,4.999391445688065261e+00,7.345516465177617249e+00,9.244524757172159823e+00
7.400000000000000000e+01,-1.236131056715844778e+01,-1.806312759113058330e+00,-2.705571531338806790e-01,-2.705571531338774594e-01,2.191195534750296936e+00,4.508554209524002765e+00,4.980557153133879922e+00,4.980557153133880810e+00,7.307023130102696662e+00,9.200850451894517334e+00
7.500000000000000000e+01,-1.237531413800922309e+01,-1.709521385530083037e+00,-2.521402867621317379e-01,-2.521402867621288513e-01,2.177113031720508740e+00,4.520190269898459512e+00,4.962140286762127594e+00,4.962140286762130259e+00,7.269225290343236168e+00,9.158306931577094190e+00
7.600000000000000000e+01,-1.238880440764181401e+01,-1.613323855947560448e+00,-2.341681202523694105e-01,-2.341681202523674676e-01,2.161240087600324600e+00,4.531748245715413681e+00,4.944168120252367515e+00,4.944168120252369292e+00,7.232194419122661699e+00,9.116945511150971626e+00
7.700000000000000000e+01,-1.240177701006448174e+01,-1.517814608809051613e+00,-2.166678961679054938e-01,-2.166678961679043836e-01,2.143560931609345133e+00,4.543211998633451820e+00,4.926667896167902683e+00,4.926667896167905347e+00,7.196002069461835404e+00,9.076816619168894817e+00
7.800000000000000000e+01,-1.241422777386540588e+01,-1.423095766954805663e+00,-1.996667581866927443e-01,-1.996667581866899133e-01,2.124071543286203401e+00,4.554562676769928764e+00,4.909666758186692626e+00,4.909666758186697955e+00,7.160719562842642105e+00,9.037969757921437974e+00
7.900000000000000000e+01,-1.242615271910337782e+01,-1.329278318028641825e+00,-1.831916784487273575e-01,-1.831916784487263583e-01,2.102781276987653047e+00,4.565778619978862807e+00,4.893191678448729043e+00,4.893191678448729043e+00,7.126417680595757531e+00,9.000453459569742520e+00
8.000000000000000000e+01,-1.243754805457029988e+01,-1.236483526583823656e+00,-1.672693801451999862e-01,-1.672693801451979878e-01,2.079714668956068824e+00,4.576835312932241884e+00,4.877269380145198063e+00,4.877269380145199840e+00,7.093166362677597370e+00,8.964315236588207725e+00
8.100000000000000000e+01,-1.244841017539011574e+01,-1.144844628225672123e+00,-1.519262555523262226e-01,-1.519262555523248348e-01,2.054913469170998930e+00,4.587705391655694243e+00,4.861926255552326381e+00,4.861926255552328158e+00,7.061034417858710555e+00,8.929601524930387058e+00
8.200000000000000000e+01,-1.245873566092123497e+01,-1.054508866186371296e+00,-1.371882797970394308e-01,-1.371882797970375989e-01,2.028438951733963158e+00,4.598358708392766836e+00,4.847188279797040700e+00,4.847188279797042476e+00,7.030089248455444917e+00,8.896357618525428279e+00
8.300000000000000000e+01,-1.246852127293191792e+01,-9.656399415750692716e-01,-1.230809207314761400e-01,-1.230809207314754739e-01,2.000374570144608288e+00,4.608762458740264911e+00,4.833080920731474883e+00,4.833080920731477548e+00,7.000396591643921695e+00,8.864627593978198661e+00
8.400000000000000000e+01,-1.247776395402053851e+01,-8.784209590972057446e-01,-1.096290453870661513e-01,-1.096290453870642362e-01,1.970829036353949348e+00,4.618881373919867528e+00,4.819629045387062938e+00,4.819629045387064714e+00,6.972020278168198359e+00,8.834454224675727829e+00
8.500000000000000000e+01,-1.248646082625435128e+01,-7.930579580396466266e-01,-9.685682357515022767e-02,-9.685682357514825702e-02,1.939939912593443783e+00,4.628677979829067368e+00,4.806856823575149207e+00,4.806856823575149207e+00,6.945022007984150036e+00,8.805878883887347186e+00
8.600000000000000000e+01,-1.249460919000302894e+01,-7.097841195086200816e-01,-8.478762929721217478e-02,-8.478762929721106456e-02,1.907877808323505286e+00,4.638112923144024791e+00,4.794787629297212028e+00,4.794787629297212916e+00,6.919461141171606933e+00,8.778941436872509385e+00
8.700000000000000000e+01,-1.250220652294455448e+01,-6.288647276766329286e-01,-7.344394072159061981e-02,-7.344394072158959286e-02,1.874851263523350742e+00,4.647145363216888647e+00,4.783443940721590515e+00,4.783443940721593179e+00,6.895394501415035293e+00,8.753680122465910429e+00
8.800000000000000000e+01,-1.250925047922329902e+01,-5.506029222236447085e-01,-6.284723957213564360e-02,-6.284723957213370071e-02,1.841112360950571292e+00,4.655733426810098052e+00,4.772847239572135081e+00,4.772847239572137745e+00,6.872876188609887471e+00,8.730131425076381291e+00
8.900000000000000000e+01,-1.251573888874161078e+01,-4.753461904053914444e-01,-5.301791085476550286e-02,-5.301791085476457305e-02,1.806963023015276892e+00,4.663834720835942527e+00,4.763017910854763670e+00,4.763017910854765447e+00,6.851957396797152988e+00,8.708329938498630796e+00
9.000000000000000000e+01,-1.252166975656794712e+01,-4.034933786970598124e-01,-4.397514391719015842e-02,-4.397514391718859023e-02,1.772761781926001756e+00,4.671406896229433947e+00,4.753975143917188007e+00,4.753975143917191559e+00,6.832686233734202474e+00,8.688308223375367234e+00
9.100000000000000000e+01,-1.252704126244612581e+01,-3.355017122429757026e-01,-3.573683589205801231e-02,-3.573683589205666616e-02,1.738930521223634784e+00,4.678408253911261028e+00,4.745736835892052419e+00,4.745736835892058636e+00,6.815107539008754323e+00,8.670096660545448586e+00
9.200000000000000000e+01,-1.253185176039186288e+01,-2.718928446041632419e-01,-2.831949861184710274e-02,-2.831949861184537495e-02,1.705960221906221319e+00,4.684798381559676983e+00,4.738319498611847536e+00,4.738319498611851976e+00,6.799262698677275729e+00,8.653723302852851518e+00
9.300000000000000000e+01,-1.253609977836388722e+01,-2.132562818943961602e-01,-2.173817010202154162e-02,-2.173817010201958486e-02,1.674414068407687139e+00,4.690538807708229285e+00,4.731738170102021357e+00,4.731738170102022245e+00,6.785189455885939580e+00,8.639213728256422087e+00
9.400000000000000000e+01,-1.253978401799877318e+01,-1.602476560385050486e-01,-1.600633175537527833e-02,-1.600633175537432423e-02,1.644925400435783613e+00,4.695593657661308207e+00,4.726006331755376877e+00,4.726006331755377765e+00,6.772921718681804926e+00,8.626590897258381574e+00
9.500000000000000000e+01,-1.254290335439937998e+01,-1.135784335360871256e-01,-1.113583226354642429e-02,-1.113583226354529845e-02,1.618187108077394631e+00,4.699930294042101941e+00,4.721135832263547272e+00,4.721135832263548160e+00,6.762489368067091000e+00,8.615875017748875209e+00
9.600000000000000000e+01,-1.254545683596851546e+01,-7.399318045464522986e-02,-7.136819330304855491e-03,-7.136819330303856290e-03,1.594928601356459641e+00,4.703519923647857759e+00,4.717136819330304931e+00,4.717136819330309372e+00,6.753918071079622720e+00,8.607083420339218804e+00
9.700000000000000000e+01,-1.254744368428040779e+01,-4.223123487677077348e-02,-4.017680115682497471e-03,-4.017680115680032429e-03,1.575877215083176575e+00,4.706338151869785769e+00,4.714017680115682118e+00,4.714017680115683895e+00,6.747229105080385203e+00,8.600230447123832889e+00
9.800000000000000000e+01,-1.254886329398382472e+01,-1.897246970608733319e-02,-1.784991260770973920e-03,-1.784991260769919208e-03,1.561703740423922016e+00,4.708365466396478460e+00,4.711784991260769218e+00,4.711784991260774547e+00,6.742439200296272972e+00,8.595327356573250199e+00
9.900000000000000000e+01,-1.254971523273190570e+01,-4.772105651937998821e-03,-4.434792220716910469e-04,-4.434792220712144317e-04,1.552957050246278170e+00,4.709587633358147230e+00,4.710443479222067964e+00,4.710443479222072405e+00,6.739560407856214574e+00,8.592382246923207845e+00
1.000000000000000000e+02,-1.254999924113471010e+01,4.008495979812565224e-06,4.008495980336961628e-06,4.008495980398391845e-06,1.549999241134711436e+00,4.709995991504019486e+00,4.709995991504019486e+00,4.709995991504021262e+00,6.738599999999999923e+00,8.591400000000000148e+00
1.010000000000000000e+02,-1.254962056153919825e+01,-5.256188979128466852e-03,-1.146265384249156626e-03,-1.146265384248202745e-03,1.553942675779635740e+00,4.708344640351069366e+00,4.711146265384248188e+00,4.711146265384248188e+00,6.739880001220080352e+00,8.592709433167543764e+00
