0.000000000000000000e+00,-4.595514805855374814e-03,-5.490092665400504897e-03
1.000000000000000056e-01,-4.595486507282336118e-03,-5.490173101478204414e-03
2.000000000000000111e-01,-4.595458129420752942e-03,-5.490253733696312533e-03
3.000000000000000444e-01,-4.595429632487408635e-03,-5.490334660424121133e-03
4.000000000000000222e-01,-4.595400976532185329e-03,-5.490415980390170314e-03
5.000000000000001110e-01,-4.595372121382030640e-03,-5.490497792802807343e-03
6.000000000000000888e-01,-4.595343026584629460e-03,-5.490580197471096879e-03
7.000000000000000666e-01,-4.595313651351682835e-03,-5.490663294926670553e-03
8.000000000000000444e-01,-4.595283954501786124e-03,-5.490747186546321608e-03
9.000000000000001332e-01,-4.595253894402633217e-03,-5.490831974675728852e-03
1.000000000000000222e+00,-4.595223428912658704e-03,-5.490917762754251794e-03
1.100000000000000089e+00,-4.595192515322044265e-03,-5.491004655441216777e-03
1.200000000000000178e+00,-4.595161110292675551e-03,-5.491092758743506760e-03
1.300000000000000266e+00,-4.595129169797565645e-03,-5.491182180144932659e-03
1.400000000000000133e+00,-4.595096649059026046e-03,-5.491273028737352416e-03
1.500000000000000000e+00,-4.595063502485887026e-03,-5.491365415353747712e-03
1.600000000000000089e+00,-4.595029683609687561e-03,-5.491459452703489029e-03
1.700000000000000178e+00,-4.594995145019390749e-03,-5.491555255509769987e-03
1.800000000000000266e+00,-4.594959838295025432e-03,-5.491652940649596054e-03
1.900000000000000355e+00,-4.594923713939742284e-03,-5.491752627296397904e-03
2.000000000000000444e+00,-4.594886721310452622e-03,-5.491854437065350932e-03
2.100000000000000089e+00,-4.594848808546850467e-03,-5.491958494161829421e-03
2.200000000000000178e+00,-4.594809922498642625e-03,-5.492064925532859181e-03
2.300000000000000266e+00,-4.594770008651109967e-03,-5.492173861022053502e-03
2.400000000000000355e+00,-4.594729011048644292e-03,-5.492285433527956118e-03
2.500000000000000444e+00,-4.594686872216307595e-03,-5.492399779166224835e-03
2.600000000000000533e+00,-4.594643533079254168e-03,-5.492517037435634165e-03
2.700000000000000622e+00,-4.594598932879939181e-03,-5.492637351388357514e-03
2.800000000000000266e+00,-4.594553009092910804e-03,-5.492760867804374544e-03
2.900000000000000355e+00,-4.594505697337170243e-03,-5.492887737370598725e-03
3.000000000000000000e+00,-4.594456931285875907e-03,-5.493018114864710311e-03
3.100000000000000089e+00,-4.594406642573455914e-03,-5.493152159343985333e-03
3.200000000000000178e+00,-4.594354760699655323e-03,-5.493290034339300132e-03
3.300000000000000266e+00,-4.594301212930804353e-03,-5.493431908054695681e-03
3.400000000000000355e+00,-4.594245924197768068e-03,-5.493577953572506903e-03
3.500000000000000444e+00,-4.594188816990666009e-03,-5.493728349064616427e-03
3.600000000000000533e+00,-4.594129811250427693e-03,-5.493883278009735645e-03
3.700000000000000178e+00,-4.594068824256302731e-03,-5.494042929417273374e-03
3.800000000000000711e+00,-4.594005770510033344e-03,-5.494207498057937858e-03
3.900000000000000799e+00,-4.593940561615959817e-03,-5.494377184701309744e-03
4.000000000000000888e+00,-4.593873106157096188e-03,-5.494552196360856164e-03
4.099999999999999645e+00,-4.593803309566994904e-03,-5.494732746546363358e-03
4.200000000000000178e+00,-4.593731073997125471e-03,-5.494919055524528570e-03
4.299999999999999822e+00,-4.593656298179742831e-03,-5.495111350587632282e-03
4.400000000000000355e+00,-4.593578877285912389e-03,-5.495309866330795601e-03
4.500000000000000000e+00,-4.593498702778507810e-03,-5.495514844938232182e-03
4.600000000000000533e+00,-4.593415662260143424e-03,-5.495726536478685517e-03
4.700000000000000178e+00,-4.593329639315486997e-03,-5.495945199210510411e-03
4.800000000000000711e+00,-4.593240513348130667e-03,-5.496171099896746473e-03
4.900000000000000355e+00,-4.593148159411557761e-03,-5.496404514130534893e-03
5.000000000000000888e+00,-4.593052448033836839e-03,-5.496645726671357292e-03
5.100000000000000533e+00,-4.592953245036297989e-03,-5.496895031792471339e-03
5.200000000000001066e+00,-4.592850411345253750e-03,-5.497152733639820710e-03
5.300000000000000711e+00,-4.592743802797187060e-03,-5.497419146603197380e-03
5.400000000000001243e+00,-4.592633269936544950e-03,-5.497694595699714401e-03
5.500000000000000888e+00,-4.592518657806208236e-03,-5.497979416970314240e-03
5.600000000000000533e+00,-4.592399805730337965e-03,-5.498273957889801035e-03
5.700000000000000178e+00,-4.592276547089068663e-03,-5.498578577790682112e-03
5.800000000000000711e+00,-4.592148709084882714e-03,-5.498893648301568168e-03
5.900000000000000355e+00,-4.592016112500462051e-03,-5.499219553800565805e-03
6.000000000000000000e+00,-4.591878571447366615e-03,-5.499556691884152464e-03
6.100000000000000533e+00,-4.591735893105428588e-03,-5.499905473852334352e-03
6.200000000000000178e+00,-4.591587877452553597e-03,-5.500266325210329335e-03
